timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776209263.459059,0.0,1380,201895,0.000,0.000
1776209266.463520,0.0,1738,201585,84.792,0.000
1776209269.467095,0.0,1783,201585,97.217,0.000
1776209272.469599,0.0,1784,201585,85.262,0.159
1776209275.472086,0.0,1786,201586,85.263,0.000
1776209278.474641,0.0,1786,201587,89.257,0.005
1776209281.478080,0.0,1789,201587,85.236,0.000
1776209284.481483,0.0,1789,201587,90.564,0.004
1776209287.484917,0.0,1719,201588,81.240,0.004
1776209290.488340,0.0,1721,201588,82.572,0.000
1776209293.491730,0.0,1721,201588,82.573,0.004
1776209296.494244,0.0,1723,201589,85.262,0.000
1776209299.496781,0.0,1724,201589,79.932,0.000
1776209302.500201,0.0,1724,201589,54.604,0.057
1776209305.503611,0.0,1724,201590,67.923,1.415
1776209308.507054,0.0,1724,201590,74.581,0.010
1776209311.510544,0.0,1726,201591,71.916,0.000
1776209314.513912,0.0,1725,201591,77.247,0.004
1776209317.516404,0.0,1727,201591,85.263,0.000
1776209320.518859,0.0,1727,201591,85.264,0.673
1776209323.521306,0.0,1728,201592,74.606,0.000
1776209326.524871,0.0,1728,201592,67.919,0.000
1776209329.528441,0.0,1731,201593,70.583,0.004
1776209332.531885,0.0,1732,201593,70.586,0.000
1776209335.535336,0.0,1732,201593,70.585,0.004
1776209338.539016,0.0,1733,201594,73.244,0.663
1776209341.542435,0.0,1735,201594,83.904,0.008
1776209344.544883,0.0,1735,201594,85.264,0.001
1776209347.547506,0.0,1735,201595,83.927,0.000
1776209350.550169,0.0,1737,201595,70.604,0.004
1776209353.554425,0.0,1737,201595,73.229,0.000
1776209356.558614,0.0,1739,201596,71.900,0.004
1776209359.561977,0.0,1739,201596,69.256,0.792
1776209362.565298,0.0,1740,201597,69.257,0.012
1776209365.568606,0.0,1741,201597,74.584,0.000
1776209368.571955,0.0,1741,201597,83.906,0.004
1776209371.574435,0.0,1743,201597,85.263,0.000
1776209374.576934,0.0,1743,201598,85.262,0.000
1776209377.579489,0.0,1744,201598,70.607,0.004
1776209380.582850,0.0,1730,201599,71.919,0.000
1776209383.585465,0.0,1717,201599,69.273,0.004
1776209386.588890,0.0,1715,201599,71.918,0.000
1776209389.592337,0.0,1716,201600,73.249,1.193
1776209392.595982,0.0,1716,201600,71.913,0.000
1776209395.599428,0.0,1718,201600,82.572,0.013
1776209398.601937,0.0,1713,201600,85.262,0.000
1776209401.604499,0.0,1714,201601,38.634,0.000
1776209404.607944,0.0,1715,201601,46.613,0.004
1776209407.610459,0.0,1711,201601,82.597,0.000
1776209410.613889,0.0,1709,201602,71.918,0.000
1776209413.617244,0.0,1709,201602,70.588,0.004
1776209416.620648,0.0,1709,201602,65.259,0.000
1776209419.624119,0.0,1711,201603,75.912,0.004
1776209422.627642,0.0,1710,201603,71.916,1.187
1776209425.631102,0.0,1712,201604,74.581,0.009
1776209428.634580,0.0,1711,201604,83.903,0.000
1776209431.637070,0.0,1712,201604,85.263,0.010
1776209434.639678,0.0,1712,201604,85.259,0.000
1776209437.642250,0.0,1712,201605,69.274,0.000
1776209440.645634,0.0,1713,201605,74.583,0.004
1776209443.649014,0.0,1708,201606,70.587,0.000
1776209446.652425,0.0,1709,201606,70.586,0.004
1776209449.655884,0.0,1708,201606,74.581,0.000
1776209452.659302,0.0,1708,201607,69.254,0.004
1776209455.662717,0.0,1704,201607,82.573,1.319
1776209458.665208,0.0,1705,201607,85.263,0.009
1776209461.667722,0.0,1706,201608,85.262,0.000
