timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1787864804.545818,13.4,1366,284137,79.896,0.000,84.363,0.384
1787864807.549518,13.3,1367,284137,85.228,1.313,117.872,1.937
1787864810.553225,12.7,1366,284137,82.565,0.057,86.013,0.452
1787864813.556845,12.7,1366,284137,79.904,0.000,84.600,0.383
1787864816.560576,13.1,1365,284137,83.896,0.000,87.404,0.401
1787864819.564258,13.1,1366,284137,78.570,0.000,82.600,0.378
1787864822.567872,13.0,1368,284137,83.899,0.000,87.246,0.399
1787864825.581262,12.4,1369,284137,82.299,0.000,86.452,0.398
1787864828.585007,12.5,1367,284137,82.564,0.000,85.586,0.392
1787864831.588593,12.8,1367,284137,79.904,0.000,85.046,0.391
1787864834.592223,12.8,1368,284137,85.230,0.000,88.127,0.402
1787864837.595826,13.5,1366,284137,85.231,0.000,89.207,0.401
1787864840.599351,12.7,1370,284137,81.238,0.000,85.775,1.831
1787864843.602824,12.8,1369,284137,82.571,1.619,86.983,0.686
1787864846.606561,13.5,1370,284137,82.564,0.000,85.602,0.405
1787864849.610372,12.6,1369,284136,78.567,0.017,83.428,0.382
1787864852.614273,12.9,1371,284137,78.565,0.000,80.297,0.369
1787864855.617750,13.1,1371,284137,77.244,0.000,82.027,0.381
1787864858.621105,4.6,1370,284137,74.583,0.000,78.254,0.364
1787864861.624804,12.2,1370,284137,77.238,0.000,80.702,0.371
1787864864.628432,12.4,1371,284137,74.576,0.000,79.067,0.360
1787864867.632121,13.4,1369,284137,73.243,0.000,76.216,0.348
1787864870.635802,12.2,1369,284137,75.907,0.000,77.842,0.356
1787864873.639742,13.1,1372,284137,78.563,0.021,82.731,0.403
1787864876.643867,13.7,1368,284137,74.564,0.000,79.581,0.369
1787864879.647924,12.6,1367,284137,74.566,1.458,76.674,1.881
1787864882.651042,11.2,1368,284137,77.253,0.000,82.825,0.382
1787864885.666974,5.5,1371,284137,72.946,0.000,74.800,0.349
1787864888.671075,12.4,1369,284137,73.233,0.000,76.943,0.361
1787864891.675102,12.5,1370,284137,73.235,0.000,77.302,0.359
1787864894.678993,12.8,1371,284137,73.238,0.000,74.856,0.344
1787864897.682985,12.5,1372,284137,75.899,0.000,79.504,0.367
1787864900.686702,12.3,1373,284137,73.243,0.000,78.192,0.356
1787864903.690624,12.9,1372,284137,77.232,0.021,79.463,0.390
1787864906.693424,13.1,1373,284137,77.261,0.000,84.532,0.387
1787864909.696014,4.6,1373,284137,75.934,0.000,75.923,0.350
1787864912.700923,12.2,1373,284137,73.214,1.195,77.811,1.610
1787864915.704692,13.3,1373,284137,77.236,0.000,80.252,0.372
1787864918.708329,13.0,1375,284137,74.576,0.000,78.104,0.361
1787864921.711951,12.8,1375,284137,77.240,0.000,81.006,0.366
1787864924.715632,13.7,1375,284137,81.234,0.000,83.567,0.377
1787864927.719575,13.4,1375,284137,78.563,0.000,84.078,0.387
1787864930.723194,13.4,1370,284137,78.572,0.000,82.326,0.376
1787864933.726881,13.1,1373,284137,78.570,0.024,82.634,0.399
1787864936.730591,13.4,1369,284137,71.911,0.000,80.933,0.372
1787864939.734250,13.2,1374,284137,87.893,0.000,87.863,0.398
1787864942.737861,10.2,1373,284137,82.567,1.327,83.316,1.783
1787864945.753269,8.1,1372,284137,75.612,0.000,79.764,0.368
1787864948.757350,12.8,1374,284137,77.228,0.000,81.039,0.369
1787864951.761326,12.8,1374,284137,79.894,0.000,83.714,0.383
1787864954.765375,12.5,1377,284137,78.561,0.000,81.674,0.372
1787864957.769041,12.7,1377,284137,75.907,0.000,79.226,0.365
1787864960.772707,12.8,1377,284137,77.239,0.000,80.666,0.369
1787864963.776906,13.2,1377,284137,73.231,0.000,77.731,0.379
1787864966.780568,13.0,1374,284137,74.576,0.021,78.682,0.359
1787864969.784601,11.8,1373,284137,69.240,0.000,78.151,0.364
1787864972.788129,7.1,1372,284137,81.238,0.000,78.197,0.358
1787864975.791470,10.0,1373,284137,70.588,1.328,74.496,1.770
1787864978.795152,11.9,1372,284137,71.912,0.000,74.938,0.345
1787864981.798867,11.9,1375,284137,71.911,0.000,75.401,0.344
1787864984.802450,12.6,1378,284137,70.582,0.000,74.370,0.339
1787864987.805993,12.5,1378,284137,70.583,0.000,71.913,0.331
1787864990.808982,10.3,1380,284137,74.592,0.000,78.551,0.352
1787864993.830892,6.4,1378,284137,70.154,0.000,74.821,0.346
1787864996.834598,12.3,1376,284137,70.579,0.021,73.419,0.358
1787864999.852756,12.3,1378,284137,71.567,0.000,74.363,0.344
1787865002.856137,12.7,1377,284137,71.919,0.000,76.156,0.354
1787865005.859742,13.4,1377,284137,71.914,0.000,74.694,0.354
1787865008.863477,13.0,1378,284137,69.247,1.198,77.633,1.634
1787865011.867159,5.0,1378,284137,74.575,0.000,73.150,0.332
1787865014.870800,12.3,1380,284137,70.581,0.000,74.950,0.344
1787865017.874531,12.4,1379,284137,71.911,0.000,74.455,0.341
1787865020.878284,12.9,1380,284137,70.578,0.000,74.003,0.337
1787865023.881866,11.9,1378,284137,71.914,0.000,75.699,0.347
1787865026.885571,12.1,1379,284137,66.584,0.021,77.898,0.383
1787865029.889163,5.6,1380,284137,78.573,0.000,73.753,0.332
1787865032.892186,11.6,1379,284137,70.596,0.000,74.285,0.343
1787865035.895885,11.4,1379,284137,71.911,0.000,74.602,0.348
1787865038.899572,12.6,1376,284137,73.243,0.000,76.331,0.355
1787865041.903327,12.4,1381,284137,70.578,1.195,75.107,1.611
1787865044.907073,12.6,1379,284137,74.574,0.000,77.412,0.351
