step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,3.334959,0.053749,0.049367,32.000000,0.050358,9.595320,1.020066,3.334959,0.049367
2,3.282085,0.054022,0.078917,32.000000,0.050358,9.749900,0.638114,6.617044,0.128284
3,3.162584,0.033698,0.252506,32.000000,0.050358,10.118309,0.199432,9.779628,0.380790
4,3.105322,0.037174,0.297463,32.000000,0.050358,10.304890,0.169291,12.884950,0.678253
5,3.351072,0.039239,0.037864,32.000000,0.050358,9.549184,1.329954,16.236021,0.716118
6,3.163140,0.031013,0.210169,32.000000,0.050358,10.116531,0.239606,19.399161,0.926287
7,3.174893,0.038990,0.166445,32.000000,0.050358,10.079080,0.302550,22.574054,1.092732
8,3.084025,0.038403,0.293019,32.000000,0.050358,10.376050,0.171858,25.658079,1.385751
9,3.200247,0.035317,0.197540,32.000000,0.050358,9.999228,0.254925,28.858326,1.583291
10,3.196856,0.053791,0.053432,32.000000,0.050358,10.009836,0.942463,32.055182,1.636723
11,3.208947,0.041229,0.023886,32.000000,0.050358,9.972119,2.108238,35.264129,1.660609
12,2.985118,0.032057,0.215247,32.000000,0.050358,10.719845,0.233954,38.249247,1.875856
13,3.403641,0.039239,0.001955,32.000000,0.050358,9.401698,25.762824,41.652887,1.877811
14,3.035821,0.035000,0.256050,32.000000,0.050358,10.540805,0.196671,44.688708,2.133862
15,3.209257,0.038946,0.119631,32.000000,0.050358,9.971156,0.420943,47.897965,2.253493
16,2.997056,0.038896,0.302981,32.000000,0.050358,10.677146,0.166208,50.895021,2.556473
17,3.198962,0.038829,0.120617,32.000000,0.050358,10.003246,0.417504,54.093982,2.677090
18,3.118792,0.030304,0.165135,32.000000,0.050358,10.260383,0.304949,57.212774,2.842225
19,3.129314,0.036434,0.244424,32.000000,0.050358,10.225885,0.206026,60.342088,3.086650
