step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.223560,0.143691,0.582922,64.000000,0.099186,28.782670,0.170153,2.223560,0.582922
2,2.196298,0.148000,0.236630,64.000000,0.099186,29.139941,0.419160,4.419858,0.819553
3,2.290274,0.150078,0.236318,64.000000,0.099186,27.944249,0.419713,6.710133,1.055871
4,2.193078,0.148562,0.299345,64.000000,0.099186,29.182734,0.331343,8.903210,1.355216
5,2.289324,0.155788,0.148425,64.000000,0.099186,27.955846,0.668257,11.192535,1.503641
6,2.191774,0.158077,0.262332,64.000000,0.099186,29.200086,0.378093,13.384309,1.765973
7,2.394036,0.153143,0.009929,64.000000,0.099186,26.733096,9.989993,15.778345,1.775902
8,2.254614,0.148609,0.242128,64.000000,0.099186,28.386238,0.409643,18.032959,2.018030
9,2.125168,0.150352,0.270030,64.000000,0.099186,30.115261,0.367315,20.158127,2.288059
10,2.163054,0.154630,0.332797,64.000000,0.099186,29.587797,0.298038,22.321181,2.620856
11,2.673243,0.151715,0.001417,64.000000,0.099186,23.940959,69.982815,24.994424,2.622273
12,1.866636,0.149470,0.783797,64.000000,0.099186,34.286284,0.126545,26.861060,3.406071
13,2.330021,0.149523,0.145708,64.000000,0.099186,27.467560,0.680718,29.191081,3.551779
14,2.121676,0.152926,0.418687,64.000000,0.099186,30.164837,0.236898,31.312757,3.970466
15,2.305409,0.151000,0.151154,64.000000,0.099186,27.760796,0.656191,33.618166,4.121620
16,2.292797,0.149333,0.147497,64.000000,0.099186,27.913501,0.672462,35.910964,4.269116
17,2.331889,0.148648,0.147276,64.000000,0.099186,27.445562,0.673472,38.242852,4.416392
18,2.272612,0.149967,0.228202,64.000000,0.099186,28.161426,0.434642,40.515465,4.644594
19,1.970124,0.159767,0.484647,64.000000,0.099186,32.485261,0.204656,42.485589,5.129240
20,2.362994,0.150031,0.159414,64.000000,0.099186,27.084283,0.622190,44.848583,5.288655
21,2.281995,0.149300,0.231733,64.000000,0.099186,28.045640,0.428018,47.130577,5.520388
22,2.009670,0.161391,0.428332,64.000000,0.099186,31.846023,0.231563,49.140248,5.948719
23,2.370403,0.148342,0.207608,64.000000,0.099186,26.999634,0.477757,51.510650,6.156327
24,2.319937,0.150491,0.118722,64.000000,0.099186,27.586961,0.835444,53.830587,6.275049
25,2.241090,0.148420,0.307482,64.000000,0.099186,28.557526,0.322574,56.071677,6.582532
26,2.225590,0.151152,0.327629,64.000000,0.099186,28.756421,0.302739,58.297267,6.910161
27,2.271161,0.149543,0.353169,64.000000,0.099186,28.179424,0.280845,60.568428,7.263330
28,2.111036,0.150274,0.349818,64.000000,0.099186,30.316865,0.283536,62.679464,7.613147
29,2.156963,0.149894,0.384842,64.000000,0.099186,29.671350,0.257732,64.836427,7.997989
30,2.179774,0.148462,0.184682,64.000000,0.099186,29.360843,0.537062,67.016201,8.182672
31,1.674733,0.144212,0.754135,64.000000,0.099186,38.215039,0.131523,68.690934,8.936807
32,2.403728,0.148578,0.181380,64.000000,0.099186,26.625312,0.546841,71.094662,9.118187
33,2.095434,0.147469,0.372067,64.000000,0.099186,30.542592,0.266581,73.190096,9.490254
34,2.210035,0.152201,0.393803,64.000000,0.099186,28.958820,0.251867,75.400131,9.884056
35,2.109519,0.152679,0.293045,64.000000,0.099186,30.338674,0.338466,77.509650,10.177101
36,2.188516,0.148090,0.396915,64.000000,0.099186,29.243566,0.249892,79.698165,10.574017
37,2.238304,0.154301,0.290497,64.000000,0.099186,28.593084,0.341435,81.936469,10.864514
38,2.360803,0.152013,0.187683,64.000000,0.099186,27.109419,0.528475,84.297272,11.052197
39,2.229210,0.148503,0.272658,64.000000,0.099186,28.709719,0.363774,86.526482,11.324856
40,2.503233,0.148054,0.147375,64.000000,0.099186,25.566938,0.673016,89.029715,11.472231
41,2.260605,0.148001,0.217844,64.000000,0.099186,28.311010,0.455307,91.290320,11.690075
42,2.418638,0.148640,0.215295,64.000000,0.099186,26.461178,0.460699,93.708957,11.905370
43,1.715945,0.148391,0.963344,64.000000,0.099186,37.297234,0.102960,95.424902,12.868714
44,2.320179,0.147607,0.325437,64.000000,0.099186,27.584079,0.304777,97.745081,13.194152
45,2.206033,0.147347,0.443982,64.000000,0.099186,29.011349,0.223401,99.951114,13.638133
46,2.324734,0.149442,0.193571,64.000000,0.099186,27.530031,0.512402,102.275848,13.831704
47,2.268809,0.149920,0.311823,64.000000,0.099186,28.208637,0.318085,104.544657,14.143526
48,2.200780,0.168053,0.369406,64.000000,0.099186,29.080602,0.268501,106.745437,14.512932
49,2.287137,0.151843,0.684956,64.000000,0.099186,27.982584,0.144806,109.032574,15.197888
50,2.054747,0.149438,0.453853,64.000000,0.099186,31.147385,0.218542,111.087321,15.651742
51,2.239522,0.152404,0.205358,64.000000,0.099186,28.577530,0.482991,113.326842,15.857099
52,2.282628,0.149881,0.350771,64.000000,0.099186,28.037863,0.282765,115.609470,16.207870
53,2.133607,0.151465,0.384741,64.000000,0.099186,29.996146,0.257799,117.743077,16.592612
