timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1777920340.952013,0.0,1314,282040,0.000,0.000
1777920343.954525,0.0,1636,281605,66.517,0.000
1777920346.957887,0.0,1650,281605,93.229,0.000
1777920349.961446,0.0,1641,281605,91.891,0.303
1777920352.965426,0.0,1646,281606,86.552,0.009
1777920355.968844,0.0,1645,281606,90.563,0.000
1777920358.972124,0.0,1646,281607,90.568,0.005
1777920361.974831,0.0,1646,281607,89.253,0.004
1777920364.977965,0.0,1648,281607,85.244,0.000
1777920367.981014,0.0,1655,281608,85.247,0.004
1777920370.983954,0.0,1657,281609,85.250,0.004
1777920373.986278,0.0,1653,281609,85.267,0.000
1777920376.989318,0.0,1652,281609,85.247,0.004
1777920379.992401,0.0,1659,281610,85.246,0.000
1777920382.995295,0.0,1658,281610,86.583,1.462
1777920385.998127,0.0,1649,281611,87.917,0.000
1777920389.001802,0.0,1647,281611,93.219,0.010
1777920392.004591,0.0,1649,281611,85.254,0.000
1777920395.008121,0.0,1647,281612,90.560,0.007
1777920398.011550,0.0,1648,281612,89.231,0.000
1777920401.014921,0.0,1647,281613,90.565,0.000
1777920404.018817,0.0,1653,281613,90.549,0.004
1777920407.022306,0.0,1652,281613,91.893,0.004
1777920410.025783,0.0,1659,281614,87.898,0.000
1777920413.029243,0.0,1668,281614,86.567,0.004
1777920416.032679,0.0,1664,281615,89.231,1.454
1777920419.036173,0.0,1667,281615,86.566,0.009
1777920422.039600,0.0,1663,281615,85.236,0.000
1777920425.043046,0.0,1665,281616,90.563,0.009
1777920428.046557,0.0,1663,281616,89.229,0.000
1777920431.049984,0.0,1666,281617,90.563,0.004
1777920434.052567,0.0,1670,281617,91.921,0.000
1777920437.055979,0.0,1664,281617,85.236,0.004
1777920440.059661,0.0,1667,281618,93.219,0.000
1777920443.063099,0.0,1664,281618,83.904,0.004
1777920446.066316,0.0,1663,281618,90.570,1.462
1777920449.069029,0.0,1673,281619,86.590,0.001
1777920452.072113,0.0,1673,281619,86.578,0.009
1777920455.075138,0.0,1672,281620,85.506,0.000
