step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.679283,0.151451,0.123219,64.000000,0.099186,23.886986,0.804959,2.679283,0.123219
2,2.255384,0.149190,0.176987,64.000000,0.099186,28.376543,0.560415,4.934667,0.300205
3,2.278236,0.149173,0.263937,64.000000,0.099186,28.091907,0.375794,7.212903,0.564142
4,2.252083,0.147891,0.280293,64.000000,0.099186,28.418132,0.353865,9.464987,0.844436
5,2.298329,0.149749,0.188395,64.000000,0.099186,27.846321,0.526478,11.763315,1.032831
6,2.016183,0.149562,0.380749,64.000000,0.099186,31.743155,0.260502,13.779498,1.413581
7,2.312850,0.149683,0.254839,64.000000,0.099186,27.671488,0.389211,16.092348,1.668419
8,2.219699,0.149795,0.233382,64.000000,0.099186,28.832737,0.424993,18.312047,1.901802
9,2.043469,0.148833,0.513889,64.000000,0.099186,31.319295,0.193010,20.355516,2.415691
10,2.240433,0.149789,0.302358,64.000000,0.099186,28.565905,0.328041,22.595949,2.718049
11,2.280802,0.150429,0.402627,64.000000,0.099186,28.060302,0.246347,24.876751,3.120676
12,2.007801,0.143532,0.535025,64.000000,0.099186,31.875664,0.185385,26.884552,3.655701
13,2.302480,0.149558,0.233546,64.000000,0.099186,27.796117,0.424695,29.187032,3.889248
14,2.051816,0.147664,0.331959,64.000000,0.099186,31.191875,0.298790,31.238849,4.221207
15,2.121794,0.147626,0.444452,64.000000,0.099186,30.163161,0.223164,33.360642,4.665659
16,2.218909,0.150896,0.418503,64.000000,0.099186,28.842998,0.237002,35.579552,5.084162
17,2.268558,0.149901,0.279588,64.000000,0.099186,28.211753,0.354758,37.848110,5.363750
18,2.075169,0.151215,0.454225,64.000000,0.099186,30.840868,0.218363,39.923278,5.817975
19,2.356018,0.149466,0.190246,64.000000,0.099186,27.164478,0.521355,42.279296,6.008222
20,2.310039,0.149814,0.193242,64.000000,0.099186,27.705160,0.513274,44.589335,6.201463
21,2.145101,0.149801,0.394787,64.000000,0.099186,29.835423,0.251239,46.734437,6.596250
22,2.116974,0.152441,0.390277,64.000000,0.099186,30.231830,0.254142,48.851411,6.986527
23,2.273049,0.148822,0.192488,64.000000,0.099186,28.156014,0.515285,51.124460,7.179015
24,2.164958,0.148892,0.251597,64.000000,0.099186,29.561780,0.394226,53.289417,7.430611
25,2.194486,0.151859,0.233647,64.000000,0.099186,29.164000,0.424512,55.483904,7.664259
26,2.272696,0.151528,0.301376,64.000000,0.099186,28.160389,0.329110,57.756599,7.965635
27,2.380346,0.147998,0.194550,64.000000,0.099186,26.886843,0.509822,60.136946,8.160185
28,2.047937,0.147691,0.372681,64.000000,0.099186,31.250967,0.266141,62.184882,8.532866
29,2.205118,0.151515,0.263738,64.000000,0.099186,29.023394,0.376077,64.390000,8.796604
30,2.334413,0.149624,0.110230,64.000000,0.099186,27.415890,0.899812,66.724413,8.906834
31,2.017996,0.153893,0.482179,64.000000,0.099186,31.714637,0.205704,68.742408,9.389013
32,2.236863,0.148798,0.263907,64.000000,0.099186,28.611503,0.375837,70.979271,9.652920
33,2.462780,0.147693,0.161445,64.000000,0.099186,25.986889,0.614362,73.442051,9.814365
34,2.096586,0.148211,0.401640,64.000000,0.099186,30.525813,0.246952,75.538638,10.216005
35,2.157098,0.147592,0.352305,64.000000,0.099186,29.669488,0.281534,77.695736,10.568310
36,2.154675,0.148254,0.252240,64.000000,0.099186,29.702854,0.393221,79.850411,10.820550
37,2.170855,0.148137,0.330822,64.000000,0.099186,29.481471,0.299817,82.021266,11.151371
38,2.184663,0.148917,0.212086,64.000000,0.099186,29.295136,0.467668,84.205929,11.363458
39,2.395073,0.150068,0.073396,64.000000,0.099186,26.721523,1.351383,86.601002,11.436854
40,2.158639,0.148302,0.347567,64.000000,0.099186,29.648309,0.285372,88.759641,11.784421
41,2.207245,0.148422,0.151689,64.000000,0.099186,28.995428,0.653879,90.966886,11.936110
42,2.343736,0.149878,0.186830,64.000000,0.099186,27.306830,0.530888,93.310622,12.122940
43,2.089631,0.150420,0.435059,64.000000,0.099186,30.627418,0.227983,95.400253,12.557999
44,2.172667,0.147412,0.335938,64.000000,0.099186,29.456881,0.295251,97.572920,12.893937
45,2.279804,0.148936,0.256133,64.000000,0.099186,28.072588,0.387244,99.852724,13.150070
46,2.243550,0.148383,0.240661,64.000000,0.099186,28.526219,0.412139,102.096274,13.390731
47,1.655804,0.143888,0.769746,64.000000,0.099186,38.651919,0.128855,103.752078,14.160477
48,2.284376,0.151105,0.163205,64.000000,0.099186,28.016407,0.607738,106.036454,14.323682
49,1.734887,0.145056,0.745807,64.000000,0.099186,36.890009,0.132991,107.771341,15.069489
50,2.229964,0.152071,0.267037,64.000000,0.099186,28.700018,0.371431,110.001304,15.336526
51,2.407243,0.153416,0.062845,64.000000,0.099186,26.586432,1.578269,112.408547,15.399371
52,2.192099,0.150464,0.184372,64.000000,0.099186,29.195768,0.537965,114.600646,15.583743
53,1.818750,0.144638,0.675091,64.000000,0.099186,35.189001,0.146922,116.419396,16.258834
54,2.289367,0.150155,0.119891,64.000000,0.099186,27.955330,0.827298,118.708763,16.378726
55,1.977238,0.148937,0.419534,64.000000,0.099186,32.368388,0.236420,120.686000,16.798259
56,2.415357,0.150156,0.137460,64.000000,0.099186,26.497115,0.721564,123.101358,16.935719
57,2.380958,0.150166,0.099277,64.000000,0.099186,26.879941,0.999081,125.482315,17.034996
58,2.279001,0.152936,0.221803,64.000000,0.099186,28.082483,0.447181,127.761316,17.256799
59,2.229902,0.151322,0.174388,64.000000,0.099186,28.700810,0.568765,129.991218,17.431187
60,2.414071,0.149660,0.218676,64.000000,0.099186,26.511236,0.453576,132.405289,17.649863
61,2.159192,0.151580,0.260524,64.000000,0.099186,29.640713,0.380717,134.564481,17.910387
62,2.224104,0.150628,0.258969,64.000000,0.099186,28.775637,0.383003,136.788585,18.169356
63,2.275497,0.149863,0.278662,64.000000,0.099186,28.125719,0.355936,139.064082,18.448018
64,2.392184,0.148556,0.087658,64.000000,0.099186,26.753796,1.131507,141.456266,18.535677
65,2.043771,0.147203,0.517539,64.000000,0.099186,31.314666,0.191649,143.500037,19.053216
66,2.102370,0.148797,0.376822,64.000000,0.099186,30.441836,0.263217,145.602407,19.430038
67,2.323145,0.148110,0.239862,64.000000,0.099186,27.548859,0.413513,147.925552,19.669899
68,2.144886,0.149367,0.251151,64.000000,0.099186,29.838412,0.394925,150.070438,19.921050
69,2.188423,0.150559,0.226952,64.000000,0.099186,29.244798,0.437035,152.258862,20.148002
70,2.144679,0.150876,0.177076,64.000000,0.099186,29.841301,0.560131,154.403540,20.325079
71,2.170503,0.148152,0.285171,64.000000,0.099186,29.486249,0.347812,156.574044,20.610250
72,2.287398,0.148580,0.344340,64.000000,0.099186,27.979392,0.288047,158.861441,20.954590
73,2.168495,0.148688,0.245113,64.000000,0.099186,29.513550,0.404653,161.029937,21.199703
74,2.231459,0.148789,0.304618,64.000000,0.099186,28.680793,0.325608,163.261395,21.504321
75,2.202960,0.148721,0.212434,64.000000,0.099186,29.051825,0.466901,165.464355,21.716756
76,2.279159,0.148900,0.277890,64.000000,0.099186,28.080530,0.356925,167.743514,21.994646
