timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776121112.039646,0.0,1456,201895,0.000,0.000
1776121115.042863,0.0,1796,201585,66.156,0.000
1776121118.047174,0.0,1786,201585,101.188,0.135
1776121121.051318,0.0,1792,201585,99.862,0.027
1776121124.053765,0.0,1793,201586,85.264,0.139
1776121127.065130,0.0,1795,201586,85.011,0.006
1776121130.089750,0.0,1795,201587,84.639,0.000
1776121133.092273,0.0,1727,201587,85.262,0.007
1776121136.094759,0.0,1718,201587,85.263,0.004
1776121139.097251,0.0,1719,201588,85.262,0.000
1776121142.099787,0.0,1720,201588,85.261,0.004
1776121145.102256,0.0,1715,201589,82.599,0.000
1776121148.105888,0.0,1715,201589,67.918,0.000
1776121151.110129,0.0,1716,201589,66.573,0.004
1776121154.113567,0.0,1716,201590,69.254,1.319
1776121157.117205,0.0,1718,201590,61.259,0.008
1776121160.120617,0.0,1718,201591,78.577,0.000
1776121163.124033,0.0,1718,201591,85.236,0.008
1776121166.126572,0.0,1720,201591,85.261,0.000
1776121169.129182,0.0,1721,201591,82.595,0.004
1776121172.131742,0.0,1721,201592,69.274,0.000
1776121175.135079,0.0,1721,201592,74.584,0.000
1776121178.138819,0.0,1721,201593,67.915,0.004
1776121181.143030,0.0,1721,201593,71.899,0.000
1776121184.147930,0.0,1718,201593,71.883,0.004
1776121187.151703,0.0,1718,201594,73.241,1.320
1776121190.155101,0.0,1719,201594,85.237,0.008
1776121193.157602,0.0,1716,201594,85.262,0.000
1776121196.160061,0.0,1717,201595,85.263,0.008
1776121199.162607,0.0,1718,201595,73.271,0.000
1776121202.166596,0.0,1719,201595,71.904,0.000
1776121205.170028,0.0,1715,201596,69.254,0.004
1776121208.173451,0.0,1718,201596,71.918,0.000
1776121211.176893,0.0,1717,201597,70.586,0.004
1776121214.180431,0.0,1718,201597,70.583,0.000
1776121217.183825,0.0,1718,201597,83.905,0.004
1776121220.186383,0.0,1721,201597,85.261,1.319
