step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.499015,0.106518,0.052105,32.000000,0.050358,12.805044,0.966476,2.499015,0.052105
2,2.424563,0.103443,0.103590,32.000000,0.050358,13.198255,0.486127,4.923578,0.155694
3,2.390326,0.100365,0.196221,32.000000,0.050358,13.387296,0.256638,7.313904,0.351915
4,2.378286,0.107064,0.297792,32.000000,0.050358,13.455067,0.169104,9.692190,0.649707
5,1.920410,0.072874,0.695994,32.000000,0.050358,16.663105,0.072354,11.612601,1.345701
6,2.462946,0.103099,0.356807,32.000000,0.050358,12.992572,0.141135,14.075546,1.702508
7,2.382656,0.103126,0.166852,32.000000,0.050358,13.430388,0.301812,16.458203,1.869359
8,2.446271,0.103072,0.101855,32.000000,0.050358,13.081135,0.494409,18.904474,1.971214
9,2.564128,0.100162,0.037080,32.000000,0.050358,12.479878,1.358077,21.468601,2.008294
10,2.435826,0.103084,0.083415,32.000000,0.050358,13.137225,0.603701,23.904428,2.091709
11,2.330675,0.101725,0.154255,32.000000,0.050358,13.729926,0.326459,26.235103,2.245964
12,2.311081,0.077049,0.432006,32.000000,0.050358,13.846332,0.116567,28.546184,2.677970
13,2.273987,0.086386,0.376481,32.000000,0.050358,14.072201,0.133759,30.820171,3.054451
14,2.094844,0.073996,0.500590,32.000000,0.050358,15.275599,0.100597,32.915015,3.555041
15,2.442420,0.103089,0.201972,32.000000,0.050358,13.101762,0.249331,35.357435,3.757013
16,2.543051,0.102812,0.210514,32.000000,0.050358,12.583308,0.239213,37.900486,3.967527
17,2.433827,0.103204,0.093834,32.000000,0.050358,13.148015,0.536668,40.334314,4.061362
18,2.329003,0.103811,0.185239,32.000000,0.050358,13.739782,0.271853,42.663317,4.246600
19,2.234618,0.077131,0.440869,32.000000,0.050358,14.320118,0.114224,44.897936,4.687469
20,2.317585,0.105344,0.292650,32.000000,0.050358,13.807479,0.172075,47.215520,4.980119
21,2.129330,0.076066,0.674446,32.000000,0.050358,15.028203,0.074665,49.344850,5.654565
22,2.342893,0.101029,0.164027,32.000000,0.050358,13.658329,0.307008,51.687743,5.818593
23,1.997834,0.074818,0.619237,32.000000,0.050358,16.017346,0.081322,53.685577,6.437829
24,2.530530,0.100914,0.079162,32.000000,0.050358,12.645570,0.636136,56.216107,6.516991
25,2.220577,0.074732,0.459007,32.000000,0.050358,14.410667,0.109710,58.436685,6.975998
26,2.329890,0.097988,0.314975,32.000000,0.050358,13.734554,0.159879,60.766575,7.290973
