step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.711909,0.102054,0.105846,32.000000,0.050358,11.799805,0.475763,2.711909,0.105846
2,2.258992,0.086795,0.262804,32.000000,0.050358,14.165610,0.191618,4.970901,0.368650
3,2.420200,0.100318,0.130176,32.000000,0.050358,13.222046,0.386846,7.391102,0.498826
4,2.090202,0.077138,0.585073,32.000000,0.050358,15.309523,0.086071,9.481304,1.083899
5,2.055230,0.075300,0.603722,32.000000,0.050358,15.570031,0.083412,11.536534,1.687621
6,2.420738,0.106011,0.204555,32.000000,0.050358,13.219110,0.246183,13.957272,1.892176
7,2.539290,0.100943,0.001862,32.000000,0.050358,12.601947,27.042880,16.496562,1.894038
8,2.348346,0.099354,0.088005,32.000000,0.050358,13.626614,0.572217,18.844908,1.982043
9,2.484722,0.099148,0.086067,32.000000,0.050358,12.878703,0.585098,21.329630,2.068110
10,2.350158,0.102133,0.295278,32.000000,0.050358,13.616103,0.170544,23.679789,2.363388
11,2.232739,0.099746,0.395173,32.000000,0.050358,14.332171,0.127432,25.912528,2.758561
12,2.058906,0.073953,0.594814,32.000000,0.050358,15.542237,0.084662,27.971434,3.353374
13,2.267061,0.102049,0.330527,32.000000,0.050358,14.115192,0.152356,30.238495,3.683902
14,2.401384,0.100177,0.226677,32.000000,0.050358,13.325651,0.222156,32.639878,3.910579
15,2.482950,0.100077,0.139784,32.000000,0.050358,12.887897,0.360255,35.122828,4.050363
16,2.158474,0.075800,0.459228,32.000000,0.050358,14.825288,0.109658,37.281302,4.509591
17,2.277693,0.099199,0.188167,32.000000,0.050358,14.049303,0.267623,39.558995,4.697757
18,2.370049,0.102551,0.101132,32.000000,0.050358,13.501829,0.497941,41.929045,4.798889
19,2.397631,0.104747,0.080221,32.000000,0.050358,13.346505,0.627738,44.326676,4.879110
20,2.430976,0.100251,0.229732,32.000000,0.050358,13.163438,0.219202,46.757652,5.108843
21,2.229742,0.102309,0.322633,32.000000,0.050358,14.351437,0.156084,48.987394,5.431476
22,2.384170,0.102214,0.197236,32.000000,0.050358,13.421859,0.255318,51.371564,5.628712
23,2.312495,0.075557,0.450160,32.000000,0.050358,13.837869,0.111867,53.684059,6.078872
24,2.406943,0.103092,0.163385,32.000000,0.050358,13.294874,0.308216,56.091002,6.242256
25,2.426184,0.103437,0.237927,32.000000,0.050358,13.189438,0.211653,58.517185,6.480183
26,2.504624,0.102799,0.118488,32.000000,0.050358,12.776370,0.425004,61.021809,6.598671
27,2.482746,0.104663,0.052334,32.000000,0.050358,12.888954,0.962247,63.504555,6.651004
28,2.427854,0.099701,0.375897,32.000000,0.050358,13.180363,0.133967,65.932410,7.026902
29,2.481500,0.099635,0.168581,32.000000,0.050358,12.895428,0.298716,68.413909,7.195483
30,2.196643,0.101326,0.513621,32.000000,0.050358,14.567683,0.098045,70.610552,7.709104
31,2.512184,0.099313,0.062723,32.000000,0.050358,12.737919,0.802859,73.122736,7.771827
32,2.162747,0.108730,0.537751,32.000000,0.050358,14.795998,0.093645,75.285483,8.309578
33,2.148329,0.084685,0.499763,32.000000,0.050358,14.895299,0.100763,77.433812,8.809341
34,2.607083,0.100097,0.233089,32.000000,0.050358,12.274253,0.216045,80.040896,9.042431
35,2.522753,0.100290,0.115711,32.000000,0.050358,12.684557,0.435202,82.563648,9.158142
36,2.242311,0.087675,0.461371,32.000000,0.050358,14.270991,0.109148,84.805959,9.619513
37,2.557517,0.100236,0.074806,32.000000,0.050358,12.512137,0.673176,87.363476,9.694319
38,2.486504,0.100289,0.168164,32.000000,0.050358,12.869475,0.299456,89.849980,9.862483
39,2.514014,0.101727,0.092796,32.000000,0.050358,12.728647,0.542669,92.363994,9.955280
40,2.419779,0.101783,0.189623,32.000000,0.050358,13.224349,0.265569,94.783773,10.144903
41,2.569775,0.102368,0.062852,32.000000,0.050358,12.452453,0.801213,97.353548,10.207755
42,2.095755,0.089249,0.510572,32.000000,0.050358,15.268960,0.098630,99.449303,10.718326
43,2.350874,0.102573,0.165780,32.000000,0.050358,13.611957,0.303762,101.800177,10.884107
44,2.297672,0.103290,0.225504,32.000000,0.050358,13.927142,0.223312,104.097849,11.109611
45,2.386199,0.102779,0.137495,32.000000,0.050358,13.410450,0.366253,106.484048,11.247106
46,2.190260,0.092673,0.435705,32.000000,0.050358,14.610139,0.115578,108.674308,11.682811
47,2.414964,0.101991,0.001947,32.000000,0.050358,13.250714,25.858616,111.089272,11.684758
48,2.365260,0.104538,0.200907,32.000000,0.050358,13.529168,0.250652,113.454532,11.885666
49,2.418503,0.106674,0.158999,32.000000,0.050358,13.231325,0.316718,115.873035,12.044665
50,2.397498,0.102442,0.291586,32.000000,0.050358,13.347248,0.172703,118.270533,12.336251
51,2.293498,0.102307,0.372515,32.000000,0.050358,13.952484,0.135184,120.564032,12.708765
52,2.480179,0.105399,0.192199,32.000000,0.050358,12.902296,0.262008,123.044210,12.900965
53,2.626537,0.100052,0.067506,32.000000,0.050358,12.183343,0.745972,125.670747,12.968471
54,2.044722,0.072842,0.654972,32.000000,0.050358,15.650052,0.076885,127.715469,13.623443
55,2.182595,0.088509,0.469506,32.000000,0.050358,14.661445,0.107257,129.898064,14.092948
56,2.425302,0.101043,0.150986,32.000000,0.050358,13.194232,0.333527,132.323366,14.243934
57,2.463960,0.089789,0.330301,32.000000,0.050358,12.987225,0.152460,134.787326,14.574235
58,2.200994,0.075919,0.587772,32.000000,0.050358,14.538885,0.085676,136.988320,15.162007
59,2.666721,0.100047,0.311556,32.000000,0.050358,11.999755,0.161633,139.655041,15.473563
60,2.276081,0.076171,0.491066,32.000000,0.050358,14.059255,0.102548,141.931122,15.964629
61,2.623727,0.103630,0.173363,32.000000,0.050358,12.196392,0.290476,144.554849,16.137992
62,2.382978,0.100276,0.361546,32.000000,0.050358,13.428577,0.139285,146.937827,16.499538
63,2.470016,0.101213,0.150530,32.000000,0.050358,12.955382,0.334537,149.407843,16.650068
64,2.229605,0.073270,0.712964,32.000000,0.050358,14.352317,0.070632,151.637448,17.363032
65,2.439959,0.100812,0.141573,32.000000,0.050358,13.114973,0.355701,154.077407,17.504606
66,2.268886,0.101510,0.598585,32.000000,0.050358,14.103836,0.084128,156.346293,18.103191
67,2.212767,0.076248,0.447563,32.000000,0.050358,14.461532,0.112516,158.559060,18.550753
68,2.372857,0.102117,0.298752,32.000000,0.050358,13.485855,0.168561,160.931917,18.849505
69,2.339977,0.103096,0.292466,32.000000,0.050358,13.675346,0.172183,163.271894,19.141971
70,2.726103,0.104926,0.133229,32.000000,0.050358,11.738370,0.377981,165.997997,19.275200
71,2.314347,0.086303,0.338266,32.000000,0.050358,13.826797,0.148871,168.312344,19.613466
72,2.623593,0.100453,0.135523,32.000000,0.050358,12.197015,0.371581,170.935936,19.748989
73,2.253619,0.079822,0.402566,32.000000,0.050358,14.199382,0.125092,173.189556,20.151555
74,2.493873,0.099797,0.252374,32.000000,0.050358,12.831447,0.199537,175.683429,20.403929
75,2.393720,0.094946,0.367697,32.000000,0.050358,13.368315,0.136955,178.077149,20.771626
76,2.230266,0.076807,0.544213,32.000000,0.050358,14.348062,0.092533,180.307415,21.315839
77,2.573639,0.100225,0.001915,32.000000,0.050358,12.433758,26.301236,182.881054,21.317754
78,2.522756,0.103222,0.097770,32.000000,0.050358,12.684541,0.515066,185.403809,21.415523
79,2.293906,0.103386,0.221818,32.000000,0.050358,13.950005,0.227023,187.697715,21.637342
80,2.260971,0.077461,0.397927,32.000000,0.050358,14.153214,0.126550,189.958686,22.035268
81,2.587386,0.100024,0.072800,32.000000,0.050358,12.367696,0.691726,192.546072,22.108069
82,2.449639,0.104914,0.032775,32.000000,0.050358,13.063147,1.536467,194.995711,22.140844
83,2.432384,0.102773,0.229752,32.000000,0.050358,13.155815,0.219184,197.428096,22.370595
84,2.591798,0.104326,0.151120,32.000000,0.050358,12.346642,0.333230,200.019893,22.521716
85,2.520711,0.106568,0.054176,32.000000,0.050358,12.694833,0.929524,202.540604,22.575891
86,2.306993,0.113779,0.373088,32.000000,0.050358,13.870872,0.134976,204.847597,22.948980
87,2.301490,0.088269,0.336140,32.000000,0.050358,13.904036,0.149812,207.149087,23.285120
88,2.686702,0.106078,0.108483,32.000000,0.050358,11.910513,0.464199,209.835789,23.393603
89,2.125988,0.077674,0.499448,32.000000,0.050358,15.051823,0.100827,211.961777,23.893051
90,2.045661,0.073383,0.686671,32.000000,0.050358,15.642867,0.073336,214.007438,24.579723
91,2.548373,0.076575,0.514753,32.000000,0.050358,12.557030,0.097829,216.555811,25.094476
92,2.435808,0.104555,0.086830,32.000000,0.050358,13.137326,0.579962,218.991619,25.181306
93,2.355803,0.087535,0.620701,32.000000,0.050358,13.583479,0.081131,221.347422,25.802006
94,2.730853,0.099905,0.032168,32.000000,0.050358,11.717949,1.565468,224.078275,25.834174
95,2.502325,0.093933,0.441291,32.000000,0.050358,12.788108,0.114115,226.580600,26.275465
96,2.548732,0.099964,0.080391,32.000000,0.050358,12.555264,0.626412,229.129332,26.355856
97,4.387907,0.103917,0.365526,32.000000,0.050358,7.292770,0.137768,233.517239,26.721382
