timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776258638.015113,0.0,1712,201654,71.918,0.267
1776258641.018557,0.0,1711,201655,74.581,0.008
1776258644.021948,0.0,1712,201655,67.923,0.265
1776258647.025255,0.0,1717,201655,81.244,0.007
1776258650.027891,0.0,1714,201655,85.258,0.267
1776258653.030406,0.0,1714,201656,85.262,0.008
1776258656.032780,0.0,1715,201656,71.943,0.000
1776258659.036828,0.0,1714,201657,71.903,0.004
1776258662.040249,0.0,1720,201657,65.259,0.004
1776258665.043653,0.0,1715,201657,73.250,0.000
1776258668.047137,0.0,1715,201658,65.258,0.004
1776258671.050468,0.0,1716,201658,78.579,0.000
1776258674.053014,0.0,1715,201658,85.261,0.004
1776258677.055737,0.0,1720,201659,85.256,0.000
1776258680.070555,0.0,1716,201659,76.953,0.004
1776258683.074947,0.0,1715,201659,69.232,1.318
1776258686.078237,0.0,1716,201660,71.921,0.000
1776258689.081519,0.0,1715,201660,71.921,0.008
1776258692.084831,0.0,1716,201661,69.257,0.004
1776258695.088150,0.0,1720,201661,70.589,0.004
1776258698.091456,0.0,1717,201661,81.244,0.000
1776258701.093940,0.0,1717,201661,85.263,0.669
1776258704.096435,0.0,1717,201662,85.262,0.000
1776258707.098804,0.0,1719,201662,75.940,0.005
1776258710.102653,0.0,1719,201663,70.576,0.000
1776258713.106872,0.0,1718,201663,70.567,0.000
1776258716.110284,0.0,1709,201663,74.582,0.004
1776258719.113656,0.0,1710,201664,70.587,0.000
1776258722.116781,0.0,1711,201664,67.929,0.004
1776258725.120038,0.0,1715,201664,81.245,0.004
1776258728.122725,0.0,1711,201665,85.257,0.004
1776258731.125149,0.0,1712,201665,85.264,0.000
1776258734.127620,0.0,1711,201665,73.273,1.321
1776258737.131033,0.0,1712,201666,70.586,0.008
1776258740.134535,0.0,1712,201666,70.584,0.000
1776258743.137916,0.0,1713,201667,71.919,0.004
1776258746.140969,0.0,1713,201667,71.927,0.000
1776258749.144976,0.0,1713,201667,69.241,0.004
1776258752.148873,0.0,1713,201667,83.891,0.000
1776258755.151372,0.0,1715,201668,85.262,0.004
1776258758.153865,0.0,1713,201668,74.605,0.859
1776258761.157221,0.0,1714,201669,66.592,0.000
1776258764.160875,0.0,1714,201669,71.912,0.010
1776258767.164335,0.0,1714,201669,70.585,0.000
1776258770.167690,0.0,1714,201670,74.583,0.004
1776258773.171043,0.0,1713,201670,69.256,0.000
1776258776.174308,0.0,1714,201670,83.909,0.004
1776258779.176858,0.0,1714,201670,85.261,0.000
1776258782.179562,0.0,1714,201671,85.256,0.004
1776258785.181944,0.0,1714,201671,74.607,0.000
1776258788.184643,0.0,1713,201672,70.603,1.255
1776258791.188855,0.0,1714,201672,71.899,0.008
1776258794.192203,0.0,1715,201672,70.588,0.005
1776258797.196294,0.0,1715,201673,69.239,0.004
1776258800.199720,0.0,1715,201673,70.586,0.000
1776258803.202937,0.0,1715,201673,83.910,0.004
1776258806.205635,0.0,1713,201674,85.257,0.000
1776258809.208231,0.0,1713,201674,85.260,0.004
1776258812.210647,0.0,1713,201674,73.274,0.000
1776258815.214936,0.0,1713,201675,69.234,0.000
1776258818.218374,0.0,1713,201675,71.918,0.004
1776258821.221838,0.0,1713,201676,69.253,1.319
1776258824.225221,0.0,1715,201676,70.587,0.008
1776258827.228686,0.0,1715,201676,73.249,0.004
1776258830.232095,0.0,1715,201676,83.905,0.004
1776258833.234628,0.0,1714,201677,85.261,0.000
1776258836.237150,0.0,1715,201677,82.597,0.004
1776258839.239725,0.0,1714,201678,71.938,0.000
1776258842.243167,0.0,1714,201678,69.254,0.000
1776258845.246572,0.0,1714,201678,71.918,0.004
1776258848.251064,0.0,1715,201679,67.898,0.000
1776258851.254984,0.0,1715,201679,74.569,0.004
1776258854.258618,0.0,1715,201680,73.245,0.000
1776258857.261878,0.0,1716,201680,85.241,1.328
1776258860.264402,0.0,1713,201680,85.262,0.000
1776258863.266934,0.0,1710,201680,82.597,0.004
1776258866.270512,0.0,1714,201681,70.582,0.004
1776258869.273930,0.0,1714,201681,70.586,0.000
1776258872.277431,0.0,1714,201682,69.253,0.004
1776258875.280840,0.0,1713,201682,73.250,0.000
1776258878.284613,0.0,1712,201682,70.578,0.004
1776258881.287648,0.0,1712,201683,74.591,0.000
1776258884.291003,0.0,1713,201683,85.238,0.004
1776258887.293470,0.0,1713,201683,85.263,0.000
1776258890.295949,0.0,1712,201684,79.934,1.321
1776258893.299580,0.0,1713,201684,67.918,0.009
1776258896.303043,0.0,1714,201684,69.253,0.005
1776258899.306497,0.0,1714,201685,75.913,0.004
1776258902.309894,0.0,1715,201685,67.923,0.000
1776258905.313252,0.0,1714,201686,67.924,0.004
1776258908.316663,0.0,1714,201686,82.573,0.000
1776258911.319196,0.0,1715,201686,85.261,0.004
1776258914.321679,0.0,1716,201686,85.263,0.000
1776258917.324246,0.0,1719,201687,78.599,0.000
1776258920.327682,0.0,1715,201687,70.586,0.004
1776258923.331154,0.0,1715,201688,69.253,0.005
1776258926.334624,0.0,1715,201688,67.921,1.321
1776258929.338060,0.0,1716,201688,23.973,0.000
1776258932.341292,0.0,1716,201688,37.293,0.008
1776258935.344697,0.0,1710,201688,78.577,0.000
1776258938.347202,0.0,1710,201689,50.624,0.000
1776258941.350581,0.0,1711,201689,31.964,0.003
1776258944.354360,0.0,1711,201689,15.980,0.399
1776258947.357803,0.0,1713,201689,45.281,0.000
1776258950.361237,0.0,1717,201689,69.254,0.008
