step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,3.121657,0.056750,0.239322,64.000000,0.099186,20.501934,0.414446,3.121657,0.239322
2,3.137832,0.057187,0.248341,64.000000,0.099186,20.396245,0.399394,6.259489,0.487663
3,2.727805,0.072697,0.317340,64.000000,0.099186,23.462092,0.312554,8.987294,0.805003
4,2.984049,0.059494,0.150522,64.000000,0.099186,21.447369,0.658947,11.971343,0.955525
5,2.680230,0.073633,0.319517,64.000000,0.099186,23.878546,0.310425,14.651573,1.275042
6,2.678136,0.078694,0.256506,64.000000,0.099186,23.897215,0.386681,17.329709,1.531548
7,2.630994,0.075370,0.383511,64.000000,0.099186,24.325406,0.258626,19.960703,1.915059
8,2.873836,0.060226,0.558885,64.000000,0.099186,22.269887,0.177471,22.834539,2.473944
9,2.698494,0.058541,0.117121,64.000000,0.099186,23.716933,0.846869,25.533033,2.591065
10,2.715851,0.074169,0.336849,64.000000,0.099186,23.565358,0.294452,28.248884,2.927914
11,2.871566,0.075222,0.257560,64.000000,0.099186,22.287487,0.385098,31.120451,3.185474
12,3.013189,0.062105,0.150567,64.000000,0.099186,21.239959,0.658750,34.133639,3.336041
13,3.052910,0.078389,0.240215,64.000000,0.099186,20.963604,0.412905,37.186549,3.576256
14,2.907194,0.074640,0.409410,64.000000,0.099186,22.014355,0.242266,40.093743,3.985666
15,3.176227,0.069729,0.175587,64.000000,0.099186,20.149692,0.564880,43.269970,4.161254
16,3.216939,0.059553,0.146893,64.000000,0.099186,19.894688,0.675227,46.486910,4.308146
17,3.246376,0.059922,0.178226,64.000000,0.099186,19.714291,0.556517,49.733286,4.486372
18,2.922010,0.074167,0.533572,64.000000,0.099186,21.902732,0.185890,52.655296,5.019945
19,3.271982,0.059910,0.211852,64.000000,0.099186,19.560012,0.468186,55.927277,5.231796
20,2.997713,0.076608,0.400185,64.000000,0.099186,21.349611,0.247850,58.924990,5.631981
21,2.991563,0.074558,0.378760,64.000000,0.099186,21.393499,0.261870,61.916553,6.010741
22,3.186766,0.073647,0.211763,64.000000,0.099186,20.083053,0.468381,65.103319,6.222504
23,3.061195,0.075572,0.353237,64.000000,0.099186,20.906871,0.280792,68.164514,6.575741
24,3.053759,0.074360,0.341500,64.000000,0.099186,20.957780,0.290442,71.218272,6.917241
25,3.029850,0.074425,0.405926,64.000000,0.099186,21.123161,0.244345,74.248122,7.323168
26,3.314053,0.059013,0.138995,64.000000,0.099186,19.311703,0.713591,77.562174,7.462163
27,2.913167,0.077241,1.164744,64.000000,0.099186,21.969216,0.085157,80.475342,8.626908
28,2.653306,0.060670,0.014801,64.000000,0.099186,24.120848,6.701237,83.128648,8.641709
29,2.908574,0.077120,0.380892,64.000000,0.099186,22.003913,0.260404,86.037221,9.022601
30,3.041369,0.079772,0.264713,64.000000,0.099186,21.043152,0.374692,89.078591,9.287314
31,3.142589,0.058700,0.196189,64.000000,0.099186,20.365372,0.505563,92.221180,9.483503
32,3.243644,0.063290,0.179313,64.000000,0.099186,19.730896,0.553144,95.464824,9.662816
33,3.163382,0.058999,0.257811,64.000000,0.099186,20.231513,0.384724,98.628206,9.920626
34,3.189867,0.060533,0.176068,64.000000,0.099186,20.063535,0.563339,101.818072,10.096694
35,2.934541,0.076417,0.416419,64.000000,0.099186,21.809202,0.238188,104.752613,10.513113
36,2.945150,0.076540,1.253263,64.000000,0.099186,21.730640,0.079142,107.697764,11.766376
37,2.801470,0.059833,0.104353,64.000000,0.099186,22.845151,0.950487,110.499234,11.870729
38,3.195374,0.059882,0.185101,64.000000,0.099186,20.028954,0.535848,113.694608,12.055830
39,3.124659,0.074382,0.221884,64.000000,0.099186,20.482232,0.447017,116.819267,12.277714
40,3.197876,0.060526,0.202220,64.000000,0.099186,20.013283,0.490485,120.017143,12.479934
41,3.080689,0.060237,0.135369,64.000000,0.099186,20.774574,0.732706,123.097832,12.615303
42,3.128420,0.059461,0.159525,64.000000,0.099186,20.457613,0.621757,126.226252,12.774829
43,3.225157,0.057663,0.158890,64.000000,0.099186,19.843993,0.624243,129.451409,12.933718
44,3.315505,0.058051,0.221000,64.000000,0.099186,19.303241,0.448805,132.766915,13.154719
45,3.286040,0.060277,0.127097,64.000000,0.099186,19.476332,0.780393,136.052954,13.281816
46,3.200422,0.066737,0.179223,64.000000,0.099186,19.997363,0.553422,139.253376,13.461039
47,3.383684,0.064552,0.137975,64.000000,0.099186,18.914295,0.718871,142.637060,13.599014
48,3.018914,0.075353,0.372696,64.000000,0.099186,21.199677,0.266131,145.655974,13.971710
49,3.144175,0.078522,0.197116,64.000000,0.099186,20.355102,0.503185,148.800149,14.168827
50,3.200582,0.075417,0.205484,64.000000,0.099186,19.996366,0.482694,152.000731,14.374311
51,3.141620,0.081107,0.298900,64.000000,0.099186,20.371655,0.331836,155.142351,14.673211
52,3.173276,0.084118,0.231321,64.000000,0.099186,20.168434,0.428780,158.315626,14.904533
53,3.310456,0.060142,0.149752,64.000000,0.099186,19.332685,0.662334,161.626082,15.054285
54,3.189089,0.082442,0.191010,64.000000,0.099186,20.068429,0.519271,164.815171,15.245295
55,3.243013,0.075334,0.194591,64.000000,0.099186,19.734736,0.509715,168.058184,15.439885
56,3.361086,0.061655,0.122605,64.000000,0.099186,19.041467,0.808991,171.419269,15.562490
57,3.103899,0.074044,0.361737,64.000000,0.099186,20.619226,0.274194,174.523169,15.924227
58,3.287828,0.059873,0.215498,64.000000,0.099186,19.465740,0.460264,177.810996,16.139725
