timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778599280.271953,0.0,1329,281786,0.000,0.000,0.000,0.000
1778599283.275793,0.0,1656,281349,25.206,0.000,25.493,0.263
1778599286.278905,0.0,1652,281349,83.913,0.000,87.827,0.838
1778599289.282608,0.0,1651,281349,85.228,0.029,88.482,1.006
1778599292.285928,0.0,1652,281350,87.903,0.000,92.700,1.028
1778599295.289639,0.0,1653,281350,87.891,0.004,90.749,1.041
1778599298.293343,0.0,1653,281351,85.228,0.000,88.575,0.937
1778599301.297256,0.0,1654,281351,81.227,0.004,90.975,0.893
1778599304.300934,0.0,1654,281351,94.551,0.000,95.045,1.078
1778599307.305100,0.0,1652,281352,90.541,0.004,95.683,1.094
1778599310.308867,0.0,1654,281352,86.558,0.000,91.152,1.071
1778599313.312474,0.0,1662,281353,90.558,0.004,92.127,1.025
1778599316.316827,0.0,1662,281353,87.873,1.322,94.477,2.428
1778599319.320361,0.0,1664,281353,85.233,0.009,91.103,1.091
1778599322.323989,0.0,1671,281354,91.889,0.026,95.062,1.181
1778599325.328505,0.0,1673,281354,87.868,0.004,89.304,1.013
1778599328.332165,0.0,1671,281355,90.556,0.000,98.410,1.122
1778599331.335870,0.0,1671,281355,89.223,0.004,89.654,0.997
1778599334.339488,0.0,1671,281355,93.221,0.000,96.166,1.089
1778599337.343225,0.0,1672,281356,83.896,0.004,92.395,1.088
1778599340.347183,0.0,1672,281356,93.210,0.000,96.160,1.166
1778599343.350793,0.0,1672,281357,89.226,0.004,91.912,1.061
1778599346.353536,0.0,1670,281357,83.923,1.332,88.079,2.356
1778599349.357183,0.0,1672,281357,85.230,0.131,88.632,1.210
1778599352.360741,0.0,1671,281358,91.891,0.000,94.827,1.132
1778599355.363511,0.0,1673,281358,86.587,0.012,94.065,1.035
1778599358.366182,0.0,1674,281359,89.254,0.000,92.184,1.009
1778599361.369446,0.0,1668,281359,85.241,0.004,92.863,1.048
1778599364.372622,0.0,1669,281359,85.243,0.000,90.567,0.975
1778599367.375847,0.0,1679,281360,85.242,0.004,89.374,0.986
1778599370.379107,0.0,1680,281360,85.241,0.000,89.372,1.020
1778599373.382298,0.0,1679,281360,85.243,0.004,89.375,0.983
1778599376.385595,0.0,1688,281361,85.240,0.000,89.371,0.940
1778599379.388192,0.0,1690,281361,85.260,1.457,89.401,2.417
1778599382.391487,0.0,1686,281362,85.240,0.000,89.374,0.992
1778599385.394243,0.0,1688,281362,85.255,0.009,89.393,0.902
1778599388.414262,0.0,1688,281363,84.768,0.000,88.883,0.997
1778599391.416855,0.0,1684,281363,85.260,0.009,89.396,1.003
1778599394.422535,0.0,1686,281364,85.172,0.000,89.300,0.925
1778599397.425197,0.0,1687,281364,86.590,0.004,89.390,0.955
1778599400.428860,0.0,1688,281364,86.561,0.000,89.363,0.959
1778599403.431896,0.0,1687,281365,87.911,0.004,89.381,1.022
1778599406.434982,0.0,1684,281365,90.574,0.004,92.285,1.068
1778599409.437907,0.0,1685,281366,86.582,0.000,93.130,1.109
1778599412.441543,0.0,1687,281366,89.225,1.460,93.499,2.604
1778599415.445186,0.0,1686,281366,87.893,0.000,93.680,1.025
1778599418.448830,0.0,1685,281367,93.220,0.004,93.332,1.050
1778599421.452511,0.0,1683,281367,86.560,0.000,91.884,0.971
1778599424.456185,0.0,1685,281368,83.897,0.004,91.512,1.028
1778599427.459853,0.0,1685,281368,94.551,0.000,94.229,1.099
1778599430.463430,0.0,1685,281368,85.232,0.004,88.731,0.953
1778599433.468299,0.0,1686,281369,87.857,0.000,93.623,1.032
1778599436.472160,0.0,1685,281369,93.213,0.004,96.635,1.164
1778599439.475888,0.0,1682,281370,89.222,0.003,93.363,1.038
1778599442.479604,0.0,1685,281370,87.891,0.004,93.763,1.073
1778599445.483326,0.0,1685,281370,91.886,1.454,95.359,2.506
1778599448.487092,0.0,1686,281371,87.890,0.010,94.368,0.987
1778599451.490712,0.0,1687,281371,91.889,0.000,94.300,1.046
1778599454.494426,0.0,1684,281372,85.228,0.004,88.321,1.025
1778599457.498177,0.0,1692,281372,87.890,0.000,90.445,1.004
1778599460.501817,0.0,1684,281372,90.557,0.004,94.610,1.036
1778599463.504568,0.0,1684,281373,85.255,0.000,88.349,0.999
1778599466.508293,0.0,1684,281373,89.223,0.004,95.896,1.034
1778599469.511189,0.0,1683,281374,87.915,0.003,91.487,1.091
1778599472.514559,0.0,1683,281374,86.569,0.007,93.525,1.002
1778599475.517814,0.0,1684,281374,85.241,1.351,93.526,2.391
1778599478.521050,0.0,1684,281375,85.241,0.114,90.962,1.173
1778599481.524353,0.0,1683,281375,85.240,0.009,92.030,0.824
1778599484.527870,0.0,1686,281376,85.233,0.000,88.311,0.938
1778599487.531044,0.0,1694,281376,85.243,0.004,90.239,1.061
1778599490.534404,0.0,1693,281376,65.260,0.000,56.639,0.581
