step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.853811,0.147011,0.159388,64.000000,0.099186,22.426152,0.622292,2.853811,0.159388
2,2.314367,0.148776,0.286530,64.000000,0.099186,27.653354,0.346163,5.168178,0.445918
3,2.346212,0.149145,0.199968,64.000000,0.099186,27.278015,0.496009,7.514389,0.645886
4,2.395639,0.147553,0.166900,64.000000,0.099186,26.715209,0.594285,9.910029,0.812786
5,2.600243,0.151216,0.001322,64.000000,0.099186,24.613083,75.031900,12.510272,0.814108
6,2.321382,0.150304,0.203537,64.000000,0.099186,27.569783,0.487312,14.831654,1.017645
7,2.338799,0.150056,0.136280,64.000000,0.099186,27.364476,0.727810,17.170452,1.153925
8,2.393398,0.148481,0.087633,64.000000,0.099186,26.740230,1.131830,19.563850,1.241558
9,2.282474,0.147516,0.287723,64.000000,0.099186,28.039750,0.344727,21.846324,1.529281
10,2.199276,0.160387,0.316104,64.000000,0.099186,29.100484,0.313776,24.045600,1.845385
11,2.256280,0.147357,0.227077,64.000000,0.099186,28.365271,0.436794,26.301880,2.072462
12,2.399402,0.148413,0.115358,64.000000,0.099186,26.673309,0.859812,28.701282,2.187820
13,2.190032,0.149335,0.328792,64.000000,0.099186,29.223318,0.301668,30.891314,2.516612
14,2.244489,0.148365,0.351637,64.000000,0.099186,28.514287,0.282069,33.135803,2.868248
15,2.332949,0.147819,0.093610,64.000000,0.099186,27.433089,1.059562,35.468752,2.961859
16,2.044019,0.156848,0.401736,64.000000,0.099186,31.310863,0.246894,37.512771,3.363594
17,2.288128,0.148084,0.200959,64.000000,0.099186,27.970467,0.493562,39.800899,3.564554
18,2.249443,0.146055,0.218316,64.000000,0.099186,28.451486,0.454324,42.050342,3.782870
19,2.134360,0.147841,0.214496,64.000000,0.099186,29.985574,0.462413,44.184702,3.997366
20,2.386846,0.148776,0.198695,64.000000,0.099186,26.813624,0.499186,46.571548,4.196061
21,2.322763,0.149777,0.288855,64.000000,0.099186,27.553388,0.343377,48.894312,4.484916
22,2.300238,0.154741,0.332642,64.000000,0.099186,27.823208,0.298176,51.194550,4.817558
23,2.175289,0.150300,0.311806,64.000000,0.099186,29.421384,0.318101,53.369838,5.129364
24,2.233276,0.147328,0.242533,64.000000,0.099186,28.657447,0.408958,55.603115,5.371898
25,2.215463,0.146956,0.269294,64.000000,0.099186,28.887871,0.368319,57.818577,5.641191
26,2.259567,0.150851,0.236513,64.000000,0.099186,28.324013,0.419368,60.078144,5.877704
27,2.389908,0.151716,0.023137,64.000000,0.099186,26.779278,4.286973,62.468052,5.900841
28,2.268870,0.147989,0.363540,64.000000,0.099186,28.207878,0.272834,64.736921,6.264381
29,2.299157,0.148680,0.224825,64.000000,0.099186,27.836293,0.441170,67.036078,6.489205
