step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.139720,0.073335,0.550407,32.000000,0.050358,14.955227,0.091492,2.139720,0.550407
2,2.489642,0.102779,0.219079,32.000000,0.050358,12.853256,0.229862,4.629362,0.769486
3,2.443996,0.102712,0.248352,32.000000,0.050358,13.093308,0.202768,7.073358,1.017838
4,2.656227,0.102810,0.001896,32.000000,0.050358,12.047163,26.563688,9.729585,1.019734
5,2.026694,0.071932,0.659484,32.000000,0.050358,15.789264,0.076359,11.756279,1.679218
6,2.403311,0.105482,0.161984,32.000000,0.050358,13.314962,0.310882,14.159590,1.841202
7,2.373070,0.102602,0.070223,32.000000,0.050358,13.484643,0.717108,16.532660,1.911425
8,2.257713,0.101828,0.230812,32.000000,0.050358,14.173633,0.218176,18.790373,2.142237
9,2.258331,0.099989,0.246346,32.000000,0.050358,14.169754,0.204419,21.048705,2.388583
10,2.389139,0.099965,0.016040,32.000000,0.050358,13.393946,3.139456,23.437844,2.404624
11,1.928234,0.075994,0.636162,32.000000,0.050358,16.595499,0.079159,25.366077,3.040786
12,1.848294,0.071195,0.710882,32.000000,0.050358,17.313261,0.070838,27.214372,3.751668
13,2.405374,0.099989,0.136601,32.000000,0.050358,13.303545,0.368648,29.619746,3.888269
14,2.370047,0.102585,0.138940,32.000000,0.050358,13.501840,0.362443,31.989793,4.027209
15,2.436311,0.105282,0.141059,32.000000,0.050358,13.134610,0.356997,34.426104,4.168268
16,2.388519,0.105535,0.068726,32.000000,0.050358,13.397423,0.732731,36.814623,4.236995
17,2.362556,0.099816,0.092980,32.000000,0.050358,13.544652,0.541601,39.177179,4.329974
18,2.126432,0.076017,0.446941,32.000000,0.050358,15.048682,0.112672,41.303611,4.776916
19,2.313574,0.100587,0.164824,32.000000,0.050358,13.831416,0.305525,43.617185,4.941739
