timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776023932.557344,0.0,1703,201608,70.588,0.000
1776023935.560724,0.0,1702,201608,73.251,0.004
1776023938.564074,0.0,1702,201608,85.238,0.000
1776023941.566578,0.0,1703,201609,85.262,0.004
1776023944.569017,0.0,1703,201609,85.264,1.321
1776023947.571389,0.0,1704,201610,74.608,0.000
1776023950.575215,0.0,1704,201610,71.908,0.009
1776023953.579682,0.0,1705,201610,70.562,0.003
1776023956.583005,0.0,1706,201611,70.588,0.007
1776023959.586524,0.0,1707,201611,71.916,0.000
1776023962.591241,0.0,1705,201612,67.893,0.004
1776023965.594636,0.0,1706,201612,83.905,0.000
1776023968.597114,0.0,1706,201612,85.263,0.004
1776023971.599629,0.0,1706,201612,85.262,0.000
1776023974.602076,0.0,1707,201613,77.270,0.000
1776023977.605810,0.0,1708,201613,73.242,1.323
1776023980.610225,0.0,1704,201614,70.563,0.000
1776023983.613600,0.0,1704,201614,70.587,0.008
1776023986.617038,0.0,1703,201614,70.586,0.000
1776023989.620352,0.0,1703,201615,71.921,0.008
1776023992.623769,0.0,1702,201615,77.245,0.000
1776023995.626775,0.0,1704,201615,85.248,0.004
1776023998.629298,0.0,1703,201616,85.262,0.000
1776024001.631665,0.0,1704,201616,81.269,0.003
1776024004.635177,0.0,1705,201616,71.916,0.001
1776024007.639622,0.0,1701,201617,66.568,0.000
1776024010.643081,0.0,1701,201617,74.581,1.323
1776024013.646520,0.0,1702,201617,70.586,0.003
1776024016.650023,0.0,1705,201618,67.921,0.009
1776024019.653466,0.0,1705,201618,78.576,0.000
1776024022.655988,0.0,1697,201618,70.607,0.009
1776024025.659512,0.0,1699,201619,71.916,0.000
1776024028.662888,0.0,1699,201619,71.919,0.000
1776024031.666755,0.0,1699,201619,69.244,0.004
1776024034.670686,0.0,1699,201620,67.911,0.000
1776024037.674155,0.0,1699,201620,74.580,0.004
1776024040.677739,0.0,1700,201620,85.232,0.000
1776024043.680233,0.0,1700,201621,85.262,0.000
1776024046.682757,0.0,1701,201621,77.268,1.192
1776024049.687081,0.0,1702,201621,70.565,0.000
1776024052.690568,0.0,1702,201622,74.580,0.008
1776024055.693991,0.0,1702,201622,69.254,0.003
1776024058.697651,0.0,1703,201623,71.912,0.005
1776024061.701103,0.0,1703,201623,65.258,0.000
1776024064.704503,0.0,1704,201623,82.573,0.004
1776024067.707021,0.0,1705,201623,85.262,0.000
1776024070.709435,0.0,1706,201624,85.265,0.003
1776024073.711835,0.0,1705,201624,77.272,0.001
1776024076.715540,0.0,1706,201625,69.248,1.319
1776024079.719013,0.0,1707,201625,70.585,0.008
1776024082.722485,0.0,1707,201625,70.585,0.001
1776024085.725896,0.0,1706,201626,73.250,0.007
1776024088.728904,0.0,1707,201626,67.932,0.000
1776024091.732325,0.0,1708,201626,82.573,0.004
1776024094.734850,0.0,1708,201627,85.262,0.000
1776024097.737378,0.0,1708,201627,85.261,0.004
1776024100.739914,0.0,1709,201627,74.604,0.000
1776024103.743391,0.0,1709,201628,67.921,0.000
1776024106.747004,0.0,1709,201628,71.913,0.004
1776024109.751214,0.0,1709,201629,69.236,0.007
1776024112.754733,0.0,1709,201629,70.584,1.321
1776024115.758108,0.0,1710,201629,71.919,0.000
1776024118.761560,0.0,1709,201629,85.235,0.008
1776024121.784656,0.0,1709,201630,84.681,0.000
1776024124.787103,0.0,1705,201630,78.603,0.004
1776024127.790375,0.0,1704,201631,67.926,0.000
1776024130.794478,0.0,1705,201631,74.565,0.000
1776024133.797936,0.0,1705,201631,67.922,0.004
1776024136.801377,0.0,1705,201632,71.918,0.000
1776024139.804806,0.0,1705,201632,66.591,0.004
1776024142.807552,0.0,1705,201632,83.923,0.000
1776024145.810096,0.0,1707,201633,85.261,1.327
1776024148.812616,0.0,1706,201633,85.262,0.000
1776024151.815170,0.0,1707,201633,75.935,0.007
1776024154.819094,0.0,1707,201634,70.574,0.001
1776024157.822771,0.0,1708,201634,73.244,0.000
1776024160.826194,0.0,1709,201635,73.250,0.004
1776024163.829667,0.0,1708,201635,69.253,0.000
1776024166.833092,0.0,1708,201635,67.922,0.004
1776024169.836393,0.0,1708,201635,81.244,0.000
1776024172.838898,0.0,1709,201636,85.262,0.004
1776024175.841283,0.0,1708,201636,85.266,0.000
1776024178.843738,0.0,1708,201636,70.609,1.321
1776024181.847180,0.0,1709,201637,67.922,0.008
1776024184.850695,0.0,1701,201637,74.579,0.004
1776024187.854166,0.0,1704,201638,66.590,0.004
1776024190.857850,0.0,1703,201638,73.243,0.000
1776024193.861393,0.0,1703,201638,73.247,0.537
1776024196.865019,0.0,1703,201638,85.230,0.000
1776024199.867534,0.0,1702,201639,85.262,0.004
1776024202.869993,0.0,1702,201639,79.934,0.000
1776024205.873744,0.0,1703,201640,67.915,0.529
1776024208.877654,0.0,1703,201640,73.238,0.008
1776024211.881066,0.0,1703,201640,71.918,0.000
1776024214.884491,0.0,1704,201641,70.586,0.004
1776024217.887926,0.0,1705,201641,73.249,0.004
1776024220.891425,0.0,1702,201642,74.580,0.004
1776024223.894553,0.0,1703,201642,85.244,0.000
1776024226.897105,0.0,1704,201642,85.261,0.004
1776024229.899565,0.0,1703,201642,79.934,0.000
1776024232.902158,0.0,1703,201643,66.609,0.000
1776024235.905582,0.0,1703,201643,70.586,0.004
1776024238.909027,0.0,1703,201644,67.922,0.004
1776024241.912525,0.0,1703,201644,69.253,1.323
1776024244.915977,0.0,1708,201644,71.917,0.000
1776024247.919404,0.0,1705,201644,85.236,0.004
1776024250.921910,0.0,1705,201645,85.262,0.004
1776024253.924456,0.0,1706,201645,82.597,0.003
1776024256.926907,0.0,1706,201646,69.277,0.001
1776024259.930634,0.0,1708,201646,66.584,0.000
1776024262.934486,0.0,1707,201646,70.576,0.004
1776024265.937842,0.0,1709,201647,65.260,0.000
1776024268.941216,0.0,1704,201647,73.251,0.004
1776024271.944613,0.0,1703,201647,83.905,0.000
1776024274.947170,0.0,1703,201648,85.261,1.328
1776024277.949595,0.0,1702,201648,82.600,0.000
1776024280.953293,0.0,1702,201648,69.248,0.000
1776024283.956728,0.0,1703,201649,69.254,0.004
1776024286.960124,0.0,1702,201649,73.250,0.004
1776024289.963572,0.0,1703,201650,70.586,0.004
1776024292.967013,0.0,1704,201650,70.586,0.000
