step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.783646,0.535767,0.001885,128.000000,0.196842,45.982860,104.435872,2.783646,0.001885
2,2.617147,0.524012,0.001302,128.000000,0.196842,48.908213,151.159519,5.400793,0.003187
3,2.377455,0.504101,0.017155,128.000000,0.196842,53.839085,11.474630,7.778248,0.020342
4,2.274077,0.518080,0.007726,128.000000,0.196842,56.286582,25.477424,10.052325,0.028068
5,2.424347,0.508076,0.022351,128.000000,0.196842,52.797717,8.806929,12.476672,0.050419
6,2.571934,0.498406,0.001356,128.000000,0.196842,49.768001,145.213121,15.048606,0.051774
7,2.356068,0.498510,0.001298,128.000000,0.196842,54.327805,151.698180,17.404674,0.053072
8,2.390837,0.515200,0.001279,128.000000,0.196842,53.537727,153.905487,19.795511,0.054351
9,2.377978,0.518590,0.001293,128.000000,0.196842,53.827232,152.242578,22.173490,0.055644
10,2.299294,0.501680,0.020521,128.000000,0.196842,55.669255,9.592218,24.472784,0.076165
11,2.371298,0.501721,0.001385,128.000000,0.196842,53.978868,142.082985,26.844082,0.077550
12,2.406745,0.502730,0.001314,128.000000,0.196842,53.183857,149.807107,29.250828,0.078864
13,2.416771,0.522900,0.001314,128.000000,0.196842,52.963223,149.805282,31.667599,0.080178
14,2.252870,0.509334,0.051412,128.000000,0.196842,56.816429,3.828757,33.920468,0.131590
15,2.356231,0.512662,0.030988,128.000000,0.196842,54.324039,6.352172,36.276700,0.162578
16,2.352377,0.510335,0.001354,128.000000,0.196842,54.413045,145.395570,38.629077,0.163932
17,2.419754,0.514460,0.001342,128.000000,0.196842,52.897935,146.719891,41.048831,0.165273
18,2.398300,0.517816,0.001272,128.000000,0.196842,53.371135,154.713420,43.447131,0.166545
19,2.339040,0.534915,0.001227,128.000000,0.196842,54.723303,160.370691,45.786171,0.167773
20,2.386493,0.543758,0.001266,128.000000,0.196842,53.635182,155.427705,48.172665,0.169039
21,2.355946,0.539755,0.001402,128.000000,0.196842,54.330623,140.440462,50.528610,0.170441
22,2.384398,0.538368,0.040195,128.000000,0.196842,53.682304,4.897170,52.913009,0.210636
23,2.259158,0.552639,0.031444,128.000000,0.196842,56.658285,6.260163,55.172166,0.242080
24,2.349673,0.527405,0.001290,128.000000,0.196842,54.475671,152.612734,57.521839,0.243369
25,2.550645,0.544846,0.001310,128.000000,0.196842,50.183381,150.230941,60.072484,0.244680
26,2.361414,0.536545,0.001330,128.000000,0.196842,54.204815,147.950367,62.433898,0.246010
27,2.212391,0.552632,0.126487,128.000000,0.196842,57.855958,1.556225,64.646289,0.372497
28,2.407664,0.551088,0.001277,128.000000,0.196842,53.163558,154.171766,67.053953,0.373774
29,2.378378,0.533929,0.001301,128.000000,0.196842,53.818192,151.260575,69.432331,0.375075
30,2.348342,0.533815,0.001315,128.000000,0.196842,54.506539,149.704567,71.780673,0.376390
31,2.429009,0.560567,0.001438,128.000000,0.196842,52.696381,136.933033,74.209683,0.377828
32,2.464047,0.563129,0.001319,128.000000,0.196842,51.947054,149.193967,76.673730,0.379147
33,2.473038,0.538580,0.100423,128.000000,0.196842,51.758201,1.960134,79.146768,0.479570
34,2.592787,0.558331,0.048449,128.000000,0.196842,49.367720,4.062908,81.739556,0.528018
35,2.484143,0.536137,0.065608,128.000000,0.196842,51.526823,3.000276,84.223699,0.593626
36,2.971778,0.548758,0.001477,128.000000,0.196842,43.071861,133.286337,87.195476,0.595103
37,2.257142,0.533949,0.279875,128.000000,0.196842,56.708883,0.703321,89.452618,0.874979
38,2.351501,0.532592,0.001189,128.000000,0.196842,54.433318,165.553563,91.804119,0.876167
39,2.373516,0.569728,0.001306,128.000000,0.196842,53.928445,150.711972,94.177635,0.877474
40,2.396480,0.552447,0.001318,128.000000,0.196842,53.411666,149.334998,96.574115,0.878792
41,2.507765,1.695291,0.001368,128.000000,0.196842,51.041472,143.866830,99.081880,0.880160
42,2.340462,1.694085,0.001284,128.000000,0.196842,54.690048,153.305919,101.422342,0.881444
43,2.584423,0.543245,0.001309,128.000000,0.196842,49.527501,150.347982,104.006765,0.882753
44,2.395772,0.538050,0.001232,128.000000,0.196842,53.427459,159.745463,106.402537,0.883985
45,2.328497,0.532593,0.065743,128.000000,0.196842,54.971090,2.994121,108.731033,0.949728
46,2.403454,0.556654,0.001335,128.000000,0.196842,53.256677,147.396989,111.134488,0.951064
47,2.393634,0.562146,0.001327,128.000000,0.196842,53.475178,148.292101,113.528122,0.952391
48,2.442916,0.532285,0.001282,128.000000,0.196842,52.396391,153.519821,115.971038,0.953673
49,2.310081,0.548647,0.033534,128.000000,0.196842,55.409301,5.869963,118.281119,0.987207
50,2.349662,0.557080,0.063474,128.000000,0.196842,54.475915,3.101168,120.630782,1.050681
51,2.372821,0.551303,0.367084,128.000000,0.196842,53.944220,0.536232,123.003603,1.417764
52,2.155445,0.533065,0.001387,128.000000,0.196842,59.384490,141.932795,125.159048,1.419151
53,2.414750,0.548698,0.001243,128.000000,0.196842,53.007551,158.339428,127.573798,1.420395
54,2.305198,0.535710,0.034712,128.000000,0.196842,55.526693,5.670712,129.878996,1.455107
55,2.291006,0.553850,0.027096,128.000000,0.196842,55.870650,7.264592,132.170002,1.482203
56,2.426711,0.536201,0.001302,128.000000,0.196842,52.746291,151.216884,134.596713,1.483504
57,2.357059,0.555859,0.001236,128.000000,0.196842,54.304969,159.203984,136.953772,1.484741
58,2.381324,0.551551,0.001249,128.000000,0.196842,53.751621,157.544965,139.335095,1.485990
59,2.355863,0.535143,0.113574,128.000000,0.196842,54.332525,1.733156,141.690958,1.599565
60,2.518199,0.537642,0.092813,128.000000,0.196842,50.829983,2.120837,144.209157,1.692378
