timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778625796.524158,0.0,1682,281453,58.590,0.004,62.997,0.648
1778625799.527885,0.0,1680,281453,62.589,0.007,63.760,0.557
1778625802.531713,0.0,1682,281453,66.582,0.004,81.071,0.809
1778625805.535275,0.0,1693,281453,85.232,0.000,89.365,0.966
1778625808.537865,0.0,1678,281454,79.931,0.000,77.528,0.782
1778625811.540532,0.0,1677,281454,66.607,0.004,65.384,0.657
1778625814.544214,0.0,1685,281455,65.253,0.000,68.645,2.098
1778625817.548229,0.0,1685,281455,53.262,1.330,56.605,0.495
1778625820.552121,0.0,1686,281455,75.902,0.000,89.355,0.940
1778625823.554721,0.0,1690,281455,85.259,0.009,85.257,0.842
1778625826.557451,0.0,1688,281456,66.606,0.000,63.129,0.625
1778625829.561270,0.0,1687,281456,65.250,0.004,69.190,0.749
1778625832.564949,0.0,1687,281457,66.585,0.000,69.427,0.785
1778625835.568585,0.0,1686,281457,62.591,0.010,70.505,0.706
1778625838.572141,0.0,1687,281457,79.905,0.000,89.366,0.919
1778625841.574730,0.0,1687,281457,85.260,0.004,83.378,0.872
1778625844.577513,0.0,1688,281458,63.941,0.000,62.038,0.607
1778625847.581236,0.0,1689,281458,21.307,1.051,33.377,1.385
1778625850.583776,0.0,1686,281458,85.261,0.010,78.196,0.845
1778625853.586468,0.0,1687,281459,67.939,0.005,70.871,0.758
1778625856.590580,0.0,1686,281459,49.266,0.009,51.928,0.515
1778625859.594283,0.0,1687,281459,59.926,0.000,67.142,0.707
1778625862.597934,0.0,1686,281459,78.571,0.005,89.360,0.937
1778625865.600707,0.0,1688,281460,78.594,0.003,75.656,0.714
1778625868.604459,0.0,1681,281460,62.588,0.008,59.507,0.554
1778625871.608248,0.0,1681,281461,65.251,0.000,69.320,0.675
1778625874.611957,0.0,1682,281461,59.926,0.004,63.639,0.611
1778625877.615032,0.0,1687,281461,74.590,0.000,89.381,0.795
1778625880.617677,0.0,1683,281461,85.258,1.193,79.806,2.064
1778625883.620401,0.0,1683,281462,67.938,0.000,68.866,0.729
1778625886.624171,0.0,1682,281462,67.915,0.000,70.629,0.757
1778625889.627791,0.0,1682,281463,66.586,0.008,68.929,0.731
1778625892.631192,0.0,1677,281463,58.600,0.005,69.292,0.664
1778625895.634817,0.0,1678,281463,79.903,0.008,89.365,0.989
1778625898.637443,0.0,1677,281463,85.259,0.007,80.078,0.799
1778625901.640180,0.0,1682,281464,70.602,0.000,70.501,0.742
1778625904.643775,0.0,1678,281464,63.923,0.004,64.470,0.704
1778625907.647305,0.0,1678,281465,66.588,0.000,69.414,0.757
1778625910.651376,0.0,1679,281465,61.250,0.004,73.054,0.686
1778625913.654335,0.0,1684,281465,78.589,0.000,89.384,0.936
1778625916.656919,0.0,1685,281465,85.260,1.323,84.784,2.282
1778625919.659629,0.0,1688,281466,70.603,0.001,63.176,0.732
1778625922.663342,0.0,1683,281466,70.579,0.000,75.607,0.769
1778625925.667096,0.0,1684,281466,63.920,0.004,64.267,0.602
1778625928.670752,0.0,1684,281467,53.268,0.007,69.687,0.661
1778625931.674402,0.0,1685,281467,82.566,0.008,89.364,0.850
1778625934.677033,0.0,1691,281467,85.259,0.000,78.226,0.871
1778625937.679882,0.0,1680,281468,54.615,0.660,57.676,1.209
1778625940.683595,0.0,1681,281468,66.584,0.010,63.499,0.667
1778625943.687267,0.0,1685,281468,65.253,0.007,70.557,0.754
1778625946.690837,0.0,1685,281468,69.251,0.004,87.567,0.892
1778625949.693541,0.0,1685,281469,69.271,0.000,65.650,0.572
1778625952.697305,0.0,1686,281469,63.920,0.000,56.505,0.476
1778625955.701081,0.0,1685,281470,65.251,0.004,69.776,0.768
1778625958.704646,0.0,1684,281470,62.592,0.000,76.188,0.810
1778625961.708301,0.0,1683,281470,79.903,0.004,80.092,0.679
1778625964.711047,0.0,1687,281470,69.270,0.000,64.655,0.658
1778625967.714906,0.0,1686,281471,62.586,0.000,67.231,1.920
1778625970.718649,0.0,1688,281471,62.589,1.202,63.459,0.625
1778625973.722495,0.0,1684,281472,61.255,0.005,82.047,0.716
1778625976.726794,0.0,1691,281472,85.211,0.000,84.967,0.872
1778625979.729536,0.0,1688,281472,81.259,0.009,72.313,0.821
1778625982.733279,0.0,1688,281472,65.252,0.004,67.968,0.641
1778625985.737102,0.0,1671,281473,69.245,0.000,72.016,0.802
1778625988.740764,0.0,1678,281473,39.951,0.004,60.191,0.598
1778625991.743382,0.0,1678,281473,85.259,0.000,82.574,0.897
1778625994.746195,0.0,1680,281474,69.268,0.000,61.837,0.508
1778625997.749892,0.0,1679,281474,49.273,0.004,54.728,0.453
1778626000.753638,0.0,1675,281474,69.247,0.000,69.162,0.712
1778626003.757286,0.0,1678,281474,67.917,1.198,89.210,2.080
1778626006.760038,0.0,1680,281475,85.255,0.000,84.893,0.911
1778626009.762747,0.0,1682,281475,81.260,0.004,69.995,0.736
1778626012.766407,0.0,1684,281476,57.263,0.009,59.317,0.600
1778626015.770119,0.0,1684,281476,65.253,0.000,68.684,0.668
1778626018.773973,0.0,1684,281476,54.597,0.004,74.627,0.713
1778626021.777569,0.0,1687,281476,82.568,0.000,89.365,1.039
1778626024.780253,0.0,1691,281477,78.596,0.000,65.652,0.591
1778626027.783458,0.0,1690,281477,65.264,0.800,65.455,1.477
1778626030.800086,0.0,1694,281478,58.343,0.008,59.239,0.534
1778626033.804553,0.0,1696,281478,53.254,0.003,77.516,0.683
1778626036.808216,0.0,1690,281478,85.229,0.004,87.197,0.951
1778626039.810956,0.0,1688,281478,75.931,0.007,63.563,0.620
1778626042.814603,0.0,1691,281479,57.264,0.000,59.202,0.565
1778626045.818327,0.0,1687,281479,54.599,0.004,58.248,0.540
1778626048.821985,0.0,1688,281480,67.917,0.000,89.275,0.985
1778626051.825585,0.0,1695,281480,85.231,0.004,89.365,0.947
1778626054.828271,0.0,1693,281480,82.593,0.000,65.573,0.613
1778626057.831232,0.0,1696,281480,58.609,0.007,63.259,1.891
1778626060.834913,0.0,1691,281481,57.263,1.199,56.298,0.570
1778626063.838588,0.0,1691,281481,59.927,0.000,83.013,0.906
1778626066.841892,0.0,1691,281481,82.576,0.017,87.977,0.836
1778626069.844545,0.0,1689,281482,83.926,0.000,72.899,0.818
1778626072.847284,0.0,1689,281482,63.942,0.004,59.674,0.501
1778626075.851017,0.0,1686,281482,57.262,0.000,62.226,0.588
1778626078.854746,0.0,1684,281483,63.921,0.004,74.744,0.831
1778626081.858463,0.0,1674,281483,71.911,0.000,89.363,0.943
1778626084.862082,0.0,1683,281483,85.231,0.004,85.660,0.998
1778626087.864678,0.0,1681,281483,79.931,0.000,65.369,0.642
1778626090.868419,0.0,1680,281484,65.252,0.000,66.950,0.623
1778626093.872163,0.0,1678,281484,66.584,1.199,69.156,2.002
1778626096.875751,0.0,1683,281485,61.260,0.000,70.373,0.740
1778626099.879596,0.0,1684,281485,67.913,0.012,89.356,0.973
1778626102.883465,0.0,1684,281485,65.249,0.000,58.688,0.671
1778626105.887141,0.0,1685,281485,66.585,0.000,59.013,0.587
1778626108.890877,0.0,1686,281486,63.920,0.533,63.937,1.192
1778626111.894597,0.0,1687,281486,65.252,0.000,86.459,0.890
1778626114.898200,0.0,1693,281486,79.904,0.010,89.365,0.890
1778626117.900834,0.0,1693,281487,82.594,0.000,67.534,0.653
1778626120.903457,0.0,1691,281487,59.948,0.397,60.708,1.001
1778626123.907829,0.0,1690,281487,67.901,0.008,66.590,0.584
1778626126.911511,0.0,1691,281488,61.258,0.000,73.310,0.762
1778626129.915089,0.0,1690,281488,69.251,0.402,89.367,1.277
1778626132.917744,0.0,1692,281488,85.258,0.000,75.212,0.664
