timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776279146.016531,0.0,2221,201646,70.586,0.000
1776279149.020000,0.0,2221,201647,73.249,0.004
1776279152.023438,0.0,2221,201647,70.586,0.000
1776279155.026921,0.0,2220,201648,74.580,0.004
1776279158.030241,0.0,2221,201648,73.252,0.000
1776279161.033591,0.0,2230,201648,85.238,1.328
1776279164.036113,0.0,2222,201648,85.262,0.000
1776279167.038560,0.0,2222,201649,82.599,0.008
1776279170.042016,0.0,2222,201649,69.254,0.000
1776279173.045415,0.0,2222,201650,71.919,0.000
1776279176.049171,0.0,2221,201650,67.915,0.004
1776279179.052785,0.0,2231,201650,73.245,0.000
1776279182.056195,0.0,2222,201651,65.259,0.004
1776279185.059646,0.0,2221,201651,81.240,0.000
1776279188.063050,0.0,2222,201651,85.237,0.004
1776279191.065507,0.0,2222,201652,85.263,0.000
1776279194.068081,0.0,2223,201652,79.931,1.330
1776279197.072224,0.0,2223,201652,66.575,0.000
1776279200.075725,0.0,2224,201653,70.584,0.005
1776279203.079221,0.0,2224,201653,73.248,0.004
1776279206.082783,0.0,2224,201653,70.583,0.000
1776279209.086174,0.0,2224,201654,69.255,0.004
1776279212.089468,0.0,2224,201654,81.244,0.000
1776279215.091950,0.0,2225,201654,85.263,0.004
1776279218.094452,0.0,2224,201655,85.262,0.000
1776279221.097003,0.0,2226,201655,78.600,0.004
1776279224.100307,0.0,2224,201655,69.257,0.000
1776279227.105144,0.0,2224,201656,69.222,1.319
1776279230.109501,0.0,2224,201656,69.233,0.008
1776279233.112943,0.0,2226,201657,75.913,0.000
1776279236.116395,0.0,2225,201657,65.258,0.008
1776279239.119822,0.0,2225,201657,83.904,0.000
1776279242.122337,0.0,2227,201657,85.262,0.004
1776279245.124846,0.0,2226,201658,85.262,0.000
1776279248.127398,0.0,2226,201658,73.271,0.000
1776279251.151708,0.0,2225,201659,71.421,0.004
1776279254.155180,0.0,2225,201659,74.580,0.000
1776279257.158623,0.0,2225,201659,66.590,0.004
1776279260.162011,0.0,2225,201660,74.582,0.000
1776279263.165614,0.0,2224,201660,69.250,1.327
1776279266.168999,0.0,2226,201660,81.242,0.000
1776279269.171499,0.0,2226,201661,85.262,0.008
1776279272.174055,0.0,2225,201661,85.261,0.000
1776279275.176611,0.0,2225,201661,77.267,0.000
1776279278.180220,0.0,2226,201662,70.582,0.004
1776279281.183593,0.0,2226,201662,67.924,0.000
1776279284.186920,0.0,2226,201663,70.588,0.004
1776279287.190301,0.0,2226,201663,71.919,0.000
1776279290.193552,0.0,2226,201663,69.258,0.004
1776279293.196804,0.0,2226,201663,83.909,0.000
1776279296.199565,0.0,2226,201664,85.255,1.328
1776279299.202078,0.0,2226,201664,85.262,0.000
1776279302.204638,0.0,2222,201665,73.271,0.004
1776279305.208075,0.0,2223,201665,67.922,0.004
1776279308.211498,0.0,2223,201665,70.586,0.000
1776279311.214923,0.0,2222,201666,70.586,0.004
1776279314.219059,0.0,2223,201666,70.569,0.000
1776279317.222487,0.0,2218,201667,73.250,0.004
1776279320.225840,0.0,2229,201667,85.238,0.000
1776279323.228501,0.0,2221,201667,85.258,0.004
1776279326.231087,0.0,2220,201667,82.595,0.000
1776279329.233629,0.0,2221,201668,70.607,1.319
1776279332.237110,0.0,2222,201668,69.254,0.010
1776279335.240520,0.0,2222,201669,70.586,0.000
1776279338.243893,0.0,2222,201669,71.919,0.009
1776279341.247179,0.0,2223,201669,67.926,0.000
1776279344.250638,0.0,2229,201670,78.576,0.004
1776279347.254036,0.0,2222,201670,85.237,0.000
1776279350.256541,0.0,2223,201670,85.262,0.004
1776279353.259008,0.0,2223,201670,81.267,0.000
1776279356.261703,0.0,2223,201671,70.603,0.000
1776279359.265157,0.0,2223,201671,70.585,0.004
1776279362.268600,0.0,2223,201672,67.922,1.182
1776279365.272090,0.0,2222,201672,73.248,0.013
1776279368.275537,0.0,2223,201672,71.917,0.000
1776279371.279003,0.0,2223,201673,75.912,0.008
