timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778067382.236115,0.0,1661,282041,0.000,0.000,0.000,0.000
1778067385.239672,0.0,1988,281605,91.807,0.005,42.363,0.505
1778067388.242249,0.0,2021,281605,95.918,0.000,68.560,0.824
1778067391.245883,0.0,2027,281606,118.523,0.311,71.085,1.098
1778067394.249503,0.0,2028,281606,103.875,0.000,75.262,0.828
1778067397.252102,0.0,2027,281607,89.256,0.009,80.434,0.938
1778067400.254615,0.0,2029,281607,98.584,0.000,80.561,0.851
1778067403.257245,0.0,2038,281607,82.594,0.003,82.982,0.878
1778067406.259885,0.0,2039,281608,93.251,0.001,74.296,0.763
1778067409.262754,0.0,2039,281608,71.931,0.004,81.193,0.786
1778067412.266234,0.0,2040,281609,78.576,0.000,71.025,0.711
1778067415.269999,0.0,2041,281609,42.613,0.004,71.575,0.715
1778067418.273520,0.0,2041,281609,23.972,0.000,2.770,0.020
1778067421.277234,0.0,1964,281609,63.921,0.004,70.593,0.677
1778067424.280943,0.0,1965,281609,53.267,1.323,69.159,1.949
1778067427.283488,0.0,1965,281609,0.000,0.013,7.414,0.045
1778067430.285921,0.0,1964,281610,66.613,0.000,40.624,0.422
1778067433.289605,0.0,1973,281610,69.248,0.000,86.676,0.852
1778067436.293276,0.0,1972,281610,22.639,0.004,14.805,0.129
1778067439.296972,0.0,1973,281611,43.946,0.000,61.315,0.539
1778067442.300553,0.0,1973,281611,0.000,0.000,8.355,0.041
1778067445.303873,0.0,1973,281611,0.000,0.004,0.004,0.005
1778067448.307134,0.0,1973,281611,22.642,0.000,23.706,0.199
1778067451.309583,0.0,1973,281611,3.997,0.000,0.005,0.001
1778067454.312116,0.0,1973,281611,29.309,0.000,34.850,0.342
1778067457.314591,0.0,1973,281611,0.000,0.000,0.004,0.000
1778067460.317037,0.0,1973,281611,2.664,0.000,2.799,0.428
1778067463.319536,0.0,1973,281611,2.664,0.007,0.003,0.001
1778067466.322364,0.0,1973,281611,0.000,0.000,2.798,0.031
1778067469.325110,0.0,1973,281611,2.664,0.399,2.779,0.018
1778067472.327893,0.0,1974,281611,0.000,0.000,0.004,0.000
1778067475.330577,0.0,1974,281611,23.979,0.010,25.133,0.181
1778067478.334315,0.0,1974,281611,6.658,0.000,0.003,0.001
1778067481.338013,0.0,1974,281611,0.000,0.004,6.985,0.058
1778067484.341482,0.0,1974,281611,6.659,0.000,5.504,0.043
1778067487.345162,0.0,1974,281611,0.000,0.000,1.470,0.009
1778067490.348862,0.0,1974,281611,1.332,0.000,1.399,0.007
