step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,1.217796,0.144906,1.289970,64.000000,0.099186,52.553973,0.076890,1.217796,1.289970
2,1.136156,0.145688,0.567224,64.000000,0.099186,56.330289,0.174862,2.353952,1.857194
3,0.994944,0.143251,0.952167,64.000000,0.099186,64.325201,0.104169,3.348896,2.809361
4,1.046387,0.144027,1.033265,64.000000,0.099186,61.162847,0.095993,4.395283,3.842626
5,0.747289,0.143101,1.454814,64.000000,0.099186,85.642900,0.068178,5.142572,5.297439
6,1.611487,0.142326,0.785998,64.000000,0.099186,39.714879,0.126191,6.754059,6.083438
7,1.596934,0.140972,0.715233,64.000000,0.099186,40.076785,0.138676,8.350993,6.798670
8,1.763905,0.139852,0.902932,64.000000,0.099186,36.283127,0.109849,10.114899,7.701603
9,2.082075,0.147963,0.335490,64.000000,0.099186,30.738565,0.295645,12.196974,8.037092
10,2.701820,0.146608,0.324952,64.000000,0.099186,23.687734,0.305233,14.898794,8.362044
11,2.358130,0.138163,0.527839,64.000000,0.099186,27.140145,0.187909,17.256924,8.889883
12,5.632861,0.139883,0.780362,64.000000,0.099186,11.361900,0.127102,22.889785,9.670245
13,7.320080,0.149570,0.197162,64.000000,0.099186,8.743074,0.503068,30.209865,9.867407
14,2.686157,0.146396,0.243909,64.000000,0.099186,23.825861,0.406651,32.896022,10.111316
15,5.392700,0.144522,0.178739,64.000000,0.099186,11.867896,0.554919,38.288722,10.290056
16,35.062642,0.147355,0.001445,64.000000,0.099186,1.825305,68.646350,73.351364,10.291500
17,45.362545,0.140196,8.783198,64.000000,0.099186,1.410856,0.011293,118.713909,19.074698
18,19.379266,0.144735,0.077851,64.000000,0.099186,3.302499,1.274053,138.093175,19.152549
19,2.358396,0.144898,0.167752,64.000000,0.099186,27.137083,0.591267,140.451572,19.320300
20,2.313826,0.147209,0.513175,64.000000,0.099186,27.659814,0.193279,142.765398,19.833475
21,2.333598,0.145767,0.147006,64.000000,0.099186,27.425460,0.674709,145.098996,19.980481
22,2.173192,0.147980,0.405235,64.000000,0.099186,29.449766,0.244761,147.272188,20.385716
23,2.336134,0.156839,0.308005,64.000000,0.099186,27.395694,0.322027,149.608322,20.693721
24,2.258997,0.146050,0.257740,64.000000,0.099186,28.331152,0.384830,151.867319,20.951461
25,2.318884,0.147720,0.223081,64.000000,0.099186,27.599487,0.444618,154.186203,21.174542
26,4.801350,0.147263,0.347183,64.000000,0.099186,13.329584,0.285688,158.987553,21.521725
27,2.357643,0.148725,0.203813,64.000000,0.099186,27.145757,0.486653,161.345196,21.725538
28,21.127221,0.149189,0.253312,64.000000,0.099186,3.029267,0.391556,182.472416,21.978850
29,2.453257,0.146510,0.121411,64.000000,0.099186,26.087770,0.816945,184.925673,22.100261
30,2.180118,0.145658,0.300634,64.000000,0.099186,29.356203,0.329923,187.105792,22.400895
31,2.303918,0.145652,0.243531,64.000000,0.099186,27.778770,0.407282,189.409709,22.644426
32,2.235272,0.145636,0.315095,64.000000,0.099186,28.631869,0.314781,191.644981,22.959521
33,2.229156,0.146348,0.380445,64.000000,0.099186,28.710412,0.260711,193.874137,23.339966
34,2.332021,0.144397,0.262583,64.000000,0.099186,27.444005,0.377731,196.206158,23.602549
35,2.415458,0.145107,0.102951,64.000000,0.099186,26.496015,0.963430,198.621616,23.705500
36,2.323005,0.145890,0.155607,64.000000,0.099186,27.550524,0.637415,200.944621,23.861106
37,2.213708,0.146210,0.372424,64.000000,0.099186,28.910769,0.266325,203.158329,24.233531
38,2.135841,0.152334,0.444996,64.000000,0.099186,29.964773,0.222892,205.294170,24.678526
39,2.281107,0.146899,0.349278,64.000000,0.099186,28.056550,0.283974,207.575277,25.027805
40,2.380207,0.145742,0.226326,64.000000,0.099186,26.888419,0.438244,209.955484,25.254131
41,2.406166,0.146923,0.001400,64.000000,0.099186,26.598331,70.868616,212.361650,25.255530
42,2.162102,0.145129,0.135752,64.000000,0.099186,29.600821,0.730639,214.523753,25.391283
43,2.274983,0.146265,0.278178,64.000000,0.099186,28.132080,0.356556,216.798735,25.669461
44,2.287788,0.145290,0.239528,64.000000,0.099186,27.974619,0.414089,219.086523,25.908989
45,2.253049,0.144608,0.345901,64.000000,0.099186,28.405949,0.286747,221.339573,26.254889
46,2.401018,0.145561,0.083612,64.000000,0.099186,26.655360,1.186268,223.740591,26.338501
47,2.324553,0.144219,0.166372,64.000000,0.099186,27.532178,0.596170,226.065143,26.504873
48,2.223247,0.146968,0.193451,64.000000,0.099186,28.786725,0.512720,228.288390,26.698324
49,2.297869,0.145177,0.240599,64.000000,0.099186,27.851893,0.412246,230.586259,26.938923
50,2.320772,0.144515,0.160901,64.000000,0.099186,27.577031,0.616443,232.907031,27.099823
51,2.449833,0.145654,0.049434,64.000000,0.099186,26.124225,2.006452,235.356865,27.149257
52,2.183995,0.144140,0.277127,64.000000,0.099186,29.304097,0.357907,237.540860,27.426384
53,1.960831,0.140745,0.533930,64.000000,0.099186,32.639216,0.185766,239.501691,27.960314
54,2.545105,0.146558,0.102988,64.000000,0.099186,25.146314,0.963082,242.046796,28.063302
55,2.365746,0.145519,0.306093,64.000000,0.099186,27.052774,0.324039,244.412542,28.369395
56,2.163354,0.165190,0.379656,64.000000,0.099186,29.583690,0.261252,246.575896,28.749051
57,2.248919,0.149430,0.308145,64.000000,0.099186,28.458122,0.321881,248.824815,29.057196
58,2.284860,0.147162,0.266850,64.000000,0.099186,28.010469,0.371692,251.109675,29.324046
59,1.846744,0.141697,0.769596,64.000000,0.099186,34.655582,0.128881,252.956419,30.093641
60,2.374842,0.146380,0.231850,64.000000,0.099186,26.949166,0.427801,255.331261,30.325492
61,2.172548,0.147760,0.340768,64.000000,0.099186,29.458492,0.291066,257.503809,30.666260
