step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.613505,0.148361,0.332731,64.000000,0.099186,24.488185,0.298096,2.613505,0.332731
2,2.168774,0.150646,0.284333,64.000000,0.099186,29.509758,0.348837,4.782279,0.617064
3,2.287065,0.151077,0.272296,64.000000,0.099186,27.983466,0.364257,7.069344,0.889360
4,2.669984,0.163989,1.340067,64.000000,0.099186,23.970178,0.074016,9.739329,2.229428
5,1.513130,0.146324,0.192401,64.000000,0.099186,42.296441,0.515516,11.252458,2.421829
6,2.256787,0.148343,0.348690,64.000000,0.099186,28.358905,0.284453,13.509245,2.770519
7,2.195030,0.149939,0.270759,64.000000,0.099186,29.156781,0.366326,15.704275,3.041277
8,2.881559,0.148559,0.198737,64.000000,0.099186,22.210202,0.499082,18.585833,3.240014
9,2.328229,0.149023,0.130049,64.000000,0.099186,27.488709,0.762681,20.914062,3.370063
10,2.629171,0.152760,0.451234,64.000000,0.099186,24.342277,0.219810,23.543233,3.821297
11,2.427123,0.149209,0.208232,64.000000,0.099186,26.368673,0.476324,25.970355,4.029529
12,2.247973,0.149125,0.273980,64.000000,0.099186,28.470090,0.362020,28.218328,4.303509
13,1.990345,0.146305,0.539654,64.000000,0.099186,32.155228,0.183795,30.208673,4.843162
14,2.338290,0.152354,0.391239,64.000000,0.099186,27.370425,0.253518,32.546964,5.234401
15,2.197700,0.159372,0.319802,64.000000,0.099186,29.121360,0.310148,34.744663,5.554203
16,2.128648,0.161848,0.219155,64.000000,0.099186,30.066037,0.452583,36.873311,5.773358
17,2.331583,0.148294,0.190477,64.000000,0.099186,27.449160,0.520723,39.204894,5.963835
18,2.435764,0.149370,0.134436,64.000000,0.099186,26.275122,0.737792,41.640658,6.098271
19,2.479193,0.149139,0.146774,64.000000,0.099186,25.814850,0.675774,44.119852,6.245045
20,2.287604,0.151222,0.325620,64.000000,0.099186,27.976865,0.304606,46.407456,6.570665
21,2.100288,0.148245,0.341254,64.000000,0.099186,30.472013,0.290651,48.507744,6.911920
22,2.311821,0.148419,0.252872,64.000000,0.099186,27.683806,0.392239,50.819565,7.164791
23,2.178989,0.149442,0.452451,64.000000,0.099186,29.371422,0.219219,52.998554,7.617242
24,2.153733,0.149273,0.372468,64.000000,0.099186,29.715848,0.266294,55.152286,7.989710
25,2.404721,0.148380,0.214657,64.000000,0.099186,26.614315,0.462068,57.557007,8.204367
26,2.117996,0.149466,0.391534,64.000000,0.099186,30.217241,0.253327,59.675004,8.595901
27,2.369198,0.148658,0.267752,64.000000,0.099186,27.013356,0.370439,62.044202,8.863653
28,2.139250,0.151464,0.346460,64.000000,0.099186,29.917032,0.286284,64.183452,9.210113
29,2.497651,0.149588,0.126294,64.000000,0.099186,25.624077,0.785360,66.681102,9.336406
