step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,2.745652,0.147464,0.388953,64.000000,0.099186,23.309582,0.255008,2.745652,0.388953
2,2.011391,0.143559,0.512247,64.000000,0.099186,31.818769,0.193629,4.757043,0.901199
3,2.265318,0.146596,0.269259,64.000000,0.099186,28.252101,0.368366,7.022362,1.170459
4,2.260124,0.146034,0.295834,64.000000,0.099186,28.317031,0.335276,9.282486,1.466293
5,2.316834,0.145958,0.222156,64.000000,0.099186,27.623906,0.446471,11.599319,1.688448
6,2.195443,0.146612,0.195375,64.000000,0.099186,29.151299,0.507670,13.794762,1.883823
7,2.494366,0.147183,0.035486,64.000000,0.099186,25.657819,2.795093,16.289128,1.919309
8,2.274189,0.147187,0.210898,64.000000,0.099186,28.141902,0.470302,18.563317,2.130207
9,1.965166,0.146899,0.447894,64.000000,0.099186,32.567230,0.221450,20.528483,2.578100
10,2.375803,0.147332,0.192482,64.000000,0.099186,26.938266,0.515301,22.904285,2.770582
11,2.385351,0.146489,0.257604,64.000000,0.099186,26.830432,0.385032,25.289636,3.028186
12,2.288881,0.148393,0.220571,64.000000,0.099186,27.961260,0.449679,27.578517,3.248757
13,2.367212,0.148460,0.194462,64.000000,0.099186,27.036028,0.510054,29.945729,3.443218
14,2.404826,0.148748,0.109069,64.000000,0.099186,26.613150,0.909386,32.350555,3.552288
15,2.080672,0.154792,0.408570,64.000000,0.099186,30.759290,0.242763,34.431227,3.960858
16,2.132754,0.148220,0.263931,64.000000,0.099186,30.008149,0.375803,36.563981,4.224789
17,2.251854,0.147818,0.170476,64.000000,0.099186,28.421030,0.581816,38.815835,4.395265
18,2.290837,0.146872,0.214848,64.000000,0.099186,27.937384,0.461655,41.106672,4.610114
19,2.037987,0.146379,0.397547,64.000000,0.099186,31.403544,0.249495,43.144659,5.007661
20,2.363671,0.146903,0.139347,64.000000,0.099186,27.076524,0.711789,45.508330,5.147008
