timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1777933877.618937,0.0,1408,282041,0.000,0.000
1777933880.623384,0.0,1740,281605,71.800,0.000
1777933883.625867,0.0,1743,281605,83.931,0.001
1777933886.628570,0.0,1737,281605,89.253,0.157
1777933889.631739,0.0,1737,281606,90.571,0.022
1777933892.634731,0.0,1736,281606,86.580,0.000
1777933895.637794,0.0,1735,281607,86.578,0.009
1777933898.641129,0.0,1736,281607,87.902,0.000
1777933901.646478,0.0,1736,281607,86.512,0.004
1777933904.672708,0.0,1736,281608,84.594,0.000
1777933907.676160,0.0,1738,281609,89.231,0.004
1777933910.679673,0.0,1738,281609,95.888,0.000
1777933913.683199,0.0,1738,281609,86.565,0.004
1777933916.686155,0.0,1737,281610,87.913,1.459
1777933919.688918,0.0,1738,281610,91.915,0.010
1777933922.691557,0.0,1736,281611,87.923,0.000
1777933925.695027,0.0,1737,281611,83.903,0.010
1777933928.698457,0.0,1736,281611,95.890,0.000
1777933931.701953,0.0,1737,281612,79.907,0.792
1777933934.705440,0.0,1736,281612,89.230,0.008
1777933937.708946,0.0,1735,281613,93.224,0.010
1777933940.712496,0.0,1736,281613,91.891,0.000
1777933943.715993,0.0,1733,281613,90.561,0.009
1777933946.719462,0.0,1736,281614,90.562,0.000
1777933949.723039,0.0,1737,281614,87.895,0.663
1777933952.726401,0.0,1736,281615,95.893,0.005
1777933955.728974,0.0,1737,281615,93.253,0.012
1777933958.732343,0.0,1736,281615,79.910,0.525
1777933961.735219,0.0,1737,281616,91.912,0.010
1777933964.738774,0.0,1736,281616,83.901,0.273
1777933967.742211,0.0,1737,281617,83.904,0.000
1777933970.745579,0.0,1738,281617,83.906,0.008
1777933973.748722,0.0,1740,281617,85.244,0.000
1777933976.751836,0.0,1739,281618,82.581,0.536
1777933979.754754,0.0,1739,281618,89.247,0.001
1777933982.758292,0.0,1738,281619,87.896,0.004
1777933985.761645,0.0,1737,281619,86.570,0.403
1777933988.780754,0.0,1737,281619,83.468,0.006
1777933991.785893,0.0,1737,281620,86.518,0.268
1777933994.801306,0.0,1737,281620,84.897,0.006
1777933997.809981,0.0,1737,281621,85.087,0.267
1777934000.825978,0.0,1739,281621,84.881,0.010
1777934003.859258,0.0,1736,281622,84.397,0.000
1777934006.862151,0.0,1735,281622,85.251,0.009
1777934009.864559,0.0,1736,281622,85.265,0.533
1777934012.877911,0.0,1740,281623,84.955,0.009
1777934015.887016,0.0,1737,281623,85.075,0.267
1777934018.889803,0.0,1739,281624,86.586,0.009
1777934021.893235,0.0,1738,281624,83.904,0.267
1777934024.896591,0.0,1738,281625,89.234,0.007
1777934027.900012,0.0,1740,281625,83.904,0.000
1777934030.903452,0.0,1740,281625,91.895,0.007
1777934033.906817,0.0,1740,281626,87.901,0.533
1777934036.909743,0.0,1737,281626,94.574,0.007
1777934039.913061,0.0,1737,281626,93.230,0.000
1777934042.916680,0.0,1736,281627,89.226,0.007
1777934045.920050,0.0,1740,281627,94.560,0.532
1777934048.922998,0.0,1736,281628,89.246,0.007
1777934051.926435,0.0,1738,281628,87.899,0.000
1777934054.929887,0.0,1738,281628,89.231,0.007
1777934057.933359,0.0,1735,281629,94.557,0.000
1777934060.936981,0.0,1734,281629,94.553,0.004
1777934063.939437,0.0,1735,281630,87.928,0.000
1777934066.942163,0.0,1736,281630,89.252,0.004
1777934069.945148,0.0,1736,281630,87.913,0.000
1777934072.948185,0.0,1736,281631,86.579,0.004
1777934075.951264,0.0,1737,281631,87.910,1.357
1777934078.965980,0.0,1736,281632,84.917,0.113
1777934081.992528,0.0,1739,281632,84.585,0.009
1777934085.005907,0.0,1738,281632,84.954,0.000
1777934088.032417,0.0,1738,281633,84.586,0.006
1777934091.045925,0.0,1737,281633,84.951,0.000
1777934094.054861,0.0,1736,281634,86.409,0.004
1777934097.058390,0.0,1735,281634,83.901,0.000
1777934100.061819,0.0,1739,281635,87.900,0.004
1777934103.065302,0.0,1735,281635,86.566,0.000
1777934106.068868,0.0,1735,281636,90.559,0.004
1777934109.072373,0.0,1736,281636,87.897,1.459
1777934112.075800,0.0,1737,281636,86.568,0.007
1777934115.079314,0.0,1737,281637,86.565,0.000
1777934118.091721,0.0,1743,281637,96.932,0.006
1777934121.095179,0.0,1737,281638,93.226,0.000
1777934124.098597,0.0,1739,281638,81.241,0.004
1777934127.101490,0.0,1738,281638,69.267,0.795
1777934130.105097,0.0,1737,281639,85.231,0.012
1777934133.108560,0.0,1737,281639,91.894,0.003
1777934136.112073,0.0,1737,281640,63.925,0.010
1777934139.115561,0.0,1737,281640,90.561,0.000
1777934142.119011,0.0,1736,281640,95.890,0.672
1777934145.121558,0.0,1739,281641,93.254,0.000
1777934148.124770,0.0,1738,281641,90.570,0.013
1777934151.128280,0.0,1736,281642,86.565,0.000
1777934154.131799,0.0,1735,281642,90.560,0.545
1777934157.135329,0.0,1737,281642,87.897,0.000
1777934160.138796,0.0,1736,281643,83.903,0.010
1777934163.142260,0.0,1735,281643,85.235,0.000
1777934166.145694,0.0,1736,281644,97.222,0.004
1777934169.149260,0.0,1735,281644,83.900,0.665
1777934172.152792,0.0,1736,281644,83.901,0.012
1777934175.156311,0.0,1737,281645,95.888,0.000
1777934178.159815,0.0,1737,281645,85.234,0.010
1777934181.163191,0.0,1739,281646,91.897,0.000
1777934184.165619,0.0,1738,281646,91.926,0.801
1777934187.171859,0.0,1738,281646,81.165,0.000
1777934190.174612,0.0,1738,281647,82.591,0.012
1777934193.177519,0.0,1737,281647,87.915,0.007
1777934196.180397,0.0,1739,281648,78.591,0.410
1777934199.182989,0.0,1738,281648,87.924,0.001
1777934202.186513,0.0,1736,281648,89.229,0.010
1777934205.189892,0.0,1738,281649,94.560,0.004
1777934208.192603,0.0,1737,281649,82.592,0.005
1777934211.195645,0.0,1737,281650,93.239,0.000
1777934214.198598,0.0,1738,281650,89.245,0.004
1777934217.224551,0.0,1737,281650,84.601,0.000
1777934220.237935,0.0,1737,281651,84.954,0.004
1777934223.264544,0.0,1737,281651,84.583,0.000
1777934226.273282,0.0,1739,281652,83.756,1.461
1777934229.278337,0.0,1739,281652,86.521,0.000
1777934232.304522,0.0,1739,281652,84.595,0.012
1777934235.321501,0.0,1737,281653,84.853,0.006
1777934238.324130,0.0,1738,281654,85.259,0.004
1777934241.328964,0.0,1740,281654,86.527,0.004
1777934244.332512,0.0,1739,281654,93.223,0.000
1777934247.335571,0.0,1757,281655,86.578,0.004
1777934250.338703,0.0,1744,281655,82.580,0.000
1777934253.341302,0.0,1745,281656,82.595,0.004
1777934256.350091,0.0,1742,281656,81.096,0.012
1777934259.353441,0.0,1744,281656,83.906,0.010
1777934262.369647,0.0,1744,281656,84.875,1.572
1777934265.396527,0.0,1744,281657,84.576,0.001
1777934268.417634,0.0,1743,281657,84.737,0.010
1777934271.445165,0.0,1741,281658,84.557,0.009
1777934274.460251,0.0,1743,281658,83.580,0.000
1777934277.463795,0.0,1741,281658,78.574,0.000
1777934280.466785,0.0,1742,281659,77.256,0.004
1777934283.469500,0.0,1740,281659,78.596,0.000
1777934286.472275,0.0,1741,281660,81.258,0.004
1777934289.475616,0.0,1740,281660,91.898,0.013
1777934292.478961,0.0,1741,281660,83.906,0.010
1777934295.482391,0.0,1740,281661,78.577,1.316
1777934298.486895,0.0,1743,281661,91.862,0.009
1777934301.490342,0.0,1741,281661,91.894,0.000
1777934304.493877,0.0,1743,281662,86.565,0.007
1777934307.496413,0.0,1744,281662,86.593,0.000
1777934310.499925,0.0,1744,281663,85.234,0.004
1777934313.503125,0.0,1743,281663,81.247,0.003
1777934316.506073,0.0,1744,281663,83.918,0.001
1777934319.508581,0.0,1742,281664,74.604,0.012
1777934322.512086,0.0,1744,281664,94.556,0.010
1777934325.514601,0.0,1742,281665,89.258,0.003
1777934328.517131,0.0,1742,281665,91.922,0.007
1777934331.519905,0.0,1741,281665,87.919,1.578
1777934334.524108,0.0,1744,281666,87.877,0.010
1777934337.527513,0.0,1742,281666,87.900,0.004
1777934340.536365,0.0,1744,281667,85.082,0.006
1777934343.561984,0.0,1744,281667,84.611,0.004
1777934346.588579,0.0,1741,281668,84.583,0.794
1777934349.590947,0.0,1742,281668,85.266,0.012
1777934352.594091,0.0,1743,281668,85.244,0.000
1777934355.602936,0.0,1738,281669,86.412,0.418
1777934358.606405,0.0,1741,281669,86.567,0.000
1777934361.609792,0.0,1741,281670,91.896,0.012
1777934364.613185,0.0,1743,281670,89.232,0.000
1777934367.616559,0.0,1742,281671,74.583,0.546
1777934370.619982,0.0,1743,281671,91.895,0.000
1777934373.622992,0.0,1742,281671,83.916,0.010
1777934376.626486,0.0,1738,281672,87.898,0.000
1777934379.629919,0.0,1742,281672,91.895,0.545
1777934382.633467,0.0,1742,281673,86.564,0.000
1777934385.637020,0.0,1742,281673,86.564,0.010
1777934388.640610,0.0,1741,281673,85.231,0.000
1777934391.644031,0.0,1741,281674,83.904,0.004
1777934394.647480,0.0,1740,281674,85.235,0.000
1777934397.650802,0.0,1741,281674,62.597,0.004
1777934400.654187,0.0,1741,281675,83.905,0.000
1777934403.657214,0.0,1741,281675,82.583,0.000
1777934406.662500,0.0,1741,281675,79.859,0.004
1777934409.665447,0.0,1743,281676,91.910,0.012
1777934412.667936,0.0,1741,281676,75.937,0.010
1777934415.671571,0.0,1740,281677,93.220,1.446
1777934418.674648,0.0,1742,281677,86.578,0.012
1777934421.677709,0.0,1741,281677,87.910,0.000
1777934424.680806,0.0,1742,281678,83.913,0.009
1777934427.684122,0.0,1740,281678,82.575,0.000
1777934430.687885,0.0,1740,281679,86.558,0.004
1777934433.690850,0.0,1743,281679,91.909,0.000
1777934436.705993,0.0,1742,281679,84.905,0.004
1777934439.732474,0.0,1742,281680,84.587,0.022
1777934442.745805,0.0,1741,281680,84.956,0.000
1777934445.754526,0.0,1742,281681,85.086,1.455
1777934448.757473,0.0,1743,281681,87.914,0.000
1777934451.761011,0.0,1741,281682,85.233,0.005
1777934454.764471,0.0,1743,281682,90.562,0.004
1777934457.767926,0.0,1743,281683,82.572,0.000
1777934460.771033,0.0,1744,281683,87.909,0.671
1777934463.773947,0.0,1745,281683,87.915,0.012
1777934466.777347,0.0,1742,281684,74.582,0.000
1777934469.779799,0.0,1745,281684,85.264,0.010
1777934472.782198,0.0,1743,281685,86.597,0.532
1777934475.785808,0.0,1742,281685,83.899,0.012
1777934478.789145,0.0,1743,281685,90.566,0.268
1777934481.791731,0.0,1744,281686,89.256,0.150
1777934484.795292,0.0,1744,281686,86.564,0.000
1777934487.798856,0.0,1745,281687,94.554,0.280
1777934490.802472,0.0,1742,281687,91.889,0.000
1777934493.805932,0.0,1744,281687,89.230,0.012
1777934496.809368,0.0,1744,281688,74.581,0.000
1777934499.812795,0.0,1743,281688,90.563,0.544
1777934502.816186,0.0,1744,281689,91.896,0.000
1777934505.819610,0.0,1741,281689,82.572,0.010
1777934508.822758,0.0,1745,281689,94.567,0.402
1777934511.826544,0.0,1741,281690,86.557,0.013
1777934514.830046,0.0,1742,281690,86.566,0.000
1777934517.833559,0.0,1744,281691,89.229,0.004
1777934520.837074,0.0,1742,281691,89.229,0.000
1777934523.840695,0.0,1741,281691,89.226,0.004
1777934526.844263,0.0,1741,281692,87.895,0.000
1777934529.847858,0.0,1743,281692,89.226,0.004
1777934532.863463,0.0,1743,281693,86.218,0.000
1777934535.866919,0.0,1743,281693,90.562,0.010
1777934538.870572,0.0,1744,281693,79.903,1.333
1777934541.874104,0.0,1743,281694,87.896,0.139
1777934544.877012,0.0,1742,281694,83.919,0.000
1777934547.880416,0.0,1743,281695,91.896,0.004
1777934550.883193,0.0,1743,281695,90.583,0.000
1777934553.885932,0.0,1743,281695,83.923,0.004
1777934556.888902,0.0,1743,281696,89.245,0.665
1777934559.892516,0.0,1746,281696,90.558,0.012
