step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
1,1.876501,0.082284,0.922653,32.000000,0.050358,17.053011,0.054579,1.876501,0.922653
2,2.427712,0.100379,0.129159,32.000000,0.050358,13.181137,0.389890,4.304213,1.051812
3,2.203888,0.073872,0.562820,32.000000,0.050358,14.519793,0.089474,6.508101,1.614633
4,2.154382,0.075906,0.505541,32.000000,0.050358,14.853449,0.099612,8.662483,2.120174
5,2.486006,0.103371,0.267205,32.000000,0.050358,12.872050,0.188462,11.148490,2.387379
6,1.879732,0.073600,0.769045,32.000000,0.050358,17.023705,0.065481,13.028221,3.156424
7,2.410477,0.100574,0.237779,32.000000,0.050358,13.275380,0.211784,15.438699,3.394203
8,2.372184,0.108204,0.069049,32.000000,0.050358,13.489677,0.729303,17.810883,3.463252
9,2.037350,0.071889,0.572910,32.000000,0.050358,15.706677,0.087898,19.848233,4.036161
10,2.491714,0.100830,0.046182,32.000000,0.050358,12.842568,1.090426,22.339946,4.082343
11,2.269696,0.096324,0.213445,32.000000,0.050358,14.098806,0.235929,24.609642,4.295788
12,2.280917,0.103268,0.398047,32.000000,0.050358,14.029443,0.126512,26.890560,4.693835
13,2.449468,0.105247,0.064953,32.000000,0.050358,13.064060,0.775296,29.340028,4.758788
14,2.692539,0.100296,0.002026,32.000000,0.050358,11.884694,24.854729,32.032567,4.760814
15,2.325233,0.105506,0.155697,32.000000,0.050358,13.762060,0.323436,34.357800,4.916510
16,2.118290,0.073546,0.833704,32.000000,0.050358,15.106522,0.060403,36.476090,5.750214
17,2.364817,0.103081,0.158851,32.000000,0.050358,13.531703,0.317013,38.840907,5.909065
18,1.947023,0.099233,0.668494,32.000000,0.050358,16.435346,0.075330,40.787930,6.577559
19,2.226349,0.075880,0.653846,32.000000,0.050358,14.373307,0.077018,43.014280,7.231405
20,2.387770,0.103158,0.183764,32.000000,0.050358,13.401627,0.274036,45.402049,7.415169
21,2.348511,0.105537,0.203735,32.000000,0.050358,13.625658,0.247173,47.750560,7.618904
22,2.403009,0.105411,0.022659,32.000000,0.050358,13.316639,2.222398,50.153569,7.641563
23,2.008331,0.103442,0.759050,32.000000,0.050358,15.933630,0.066343,52.161899,8.400614
24,2.299209,0.100198,0.235750,32.000000,0.050358,13.917829,0.213607,54.461109,8.636363
25,2.412097,0.106152,0.138568,32.000000,0.050358,13.266462,0.363417,56.873206,8.774931
26,2.196953,0.100631,0.343081,32.000000,0.050358,14.565629,0.146781,59.070159,9.118012
27,2.179399,0.074541,0.591301,32.000000,0.050358,14.682949,0.085165,61.249558,9.709313
28,2.562775,0.100392,0.037068,32.000000,0.050358,12.486466,1.358509,63.812332,9.746381
29,2.638066,0.101416,0.001982,32.000000,0.050358,12.130098,25.405770,66.450398,9.748363
30,2.359504,0.100856,0.440539,32.000000,0.050358,13.562173,0.114310,68.809902,10.188902
31,2.148925,0.072312,0.731822,32.000000,0.050358,14.891165,0.068812,70.958827,10.920724
32,2.080201,0.073236,0.637899,32.000000,0.050358,15.383132,0.078943,73.039028,11.558623
